store,city,district,population,address,lng,lat,city_district
대전테크노밸리점,대전광역시,유성구,349868.0,대전광역시 유성구 관평동 672 ,127.38913729999999,36.4190461,대전광역시유성구
대천점,충청남도,보령시,101549.0,충청남도 보령시 대천동 197-118 ,126.59539850000002,36.3505782,충청남도보령시
대치점,서울특별시,강남구,542108.0,서울특별시 강남구 도곡로84길 6,127.06264979999999,37.4989174,서울특별시강남구
대화역점,경기도,고양시,1045533.0,경기도 고양시 강성로270,126.74747350000001,37.6780362,경기도고양시
대흥역점,서울특별시,마포구,374824.0,서울특별시 마포구 백범로 86,126.9408179,37.5481775,서울특별시마포구
덕성여대점,서울특별시,도봉구,337346.0,서울특별시 도봉구 우이천로 478,127.01592169999999,37.6557012,서울특별시도봉구
도림점,서울특별시,영등포구,368874.0,서울특별시 영등포구 대림로 247,126.8962808,37.5025692,서울특별시영등포구
도봉점,서울특별시,도봉구,337346.0,서울특별시 도봉구 도봉로 883,127.0456653,37.683187,서울특별시도봉구
독바위역점,서울특별시,은평구,484267.0,서울특별시 은평구 불광로 105,126.93271990000001,37.6161592,서울특별시은평구
독산홈플러스점,서울특별시,금천구,234173.0,서울특별시 금천구 시흥대로 406,126.8984176,37.4696868,서울특별시금천구
돈암점,서울특별시,성북구,439754.0,서울특별시 성북구 아리랑로 68,127.01544129999999,37.5989165,서울특별시성북구
동교점,서울특별시,마포구,374824.0,서울특별시 마포구 동교로 205,126.9231345,37.5584188,서울특별시마포구
동두천불현점,경기도,동두천시,95375.0,경기도 동두천시 행선로 102,127.06276629999999,37.8971581,경기도동두천시
동두천중앙역점,경기도,동두천시,95375.0,경기도 동두천시 중앙로 227,127.0528909,37.9019766,경기도동두천시
동묘앞역점,서울특별시,종로구,152495.0,서울특별시 종로구 지봉로 50,127.01598600000001,37.57449860000001,서울특별시종로구
동백역점,경기도,용인시,1042229.0,경기도 용인시 기흥구 동백3로11번길 8,127.1535929,37.2696458,경기도용인시
동양미래대학점,서울특별시,구로구,405516.0,서울특별시 구로구 경인로47길 31,126.86619640000002,37.5006224,서울특별시구로구
동작구청점,서울특별시,동작구,399118.0,서울특별시 동작구 장승배기로 164,126.94040509999999,37.5123258,서울특별시동작구
동탄반송점,경기도,화성시,781507.0,경기도 화성시 동탄솔빛로 65,127.07414240000001,37.19458510000001,경기도화성시
동탄시범단지점,경기도,화성시,781507.0,경기도 화성시 동탄대로시범길 235,127.1032486,37.2017758,경기도화성시
동탄카림점,경기도,화성시,781507.0,경기도 화성시 동탄대로시범길 148-54,127.11371640000002,37.2005425,경기도화성시
동탄푸른점,경기도,화성시,781507.0,경기도 화성시 10용사로 349-3,127.0562002,37.199326899999996,경기도화성시
둔촌점,서울특별시,강동구,424727.0,서울특별시 강동구 양재대로 1339,127.13502890000001,37.525957700000006,서울특별시강동구
등촌점,서울특별시,강서구,596233.0,서울특별시 강서구 공항대로41길 50,126.84611609999999,37.5598941,서울특별시강서구
뚝섬역점,서울특별시,성동구,305785.0,서울특별시 성동구 상원길 52,127.048373,37.5486145,서울특별시성동구
마곡역점,서울특별시,강서구,596233.0,서울특별시 강서구 공항대로 140,126.82287340000002,37.559003000000004,서울특별시강서구
마들역점,서울특별시,노원구,539884.0,서울특별시 노원구 동일로 1538,127.05786140000001,37.66621729999999,서울특별시노원구
마린시티점,부산광역시,해운대구,408384.0,부산광역시 해운대구 우동 1434번지,129.1475905,35.157827000000005,부산광역시해운대구
마산서중점,경상남도,창원시,1049897.0,경상남도 창원시 마산합포구 해운동 15-10,128.5581964,35.1783833,경상남도창원시
마장역점,서울특별시,성동구,305785.0,서울특별시 성동구 마장로 299,127.042751,37.5662755,서울특별시성동구
마천점,서울특별시,송파구,679824.0,서울특별시 송파구 성내천로 218,127.151719,37.4996443,서울특별시송파구
마포구청역점,서울특별시,마포구,374824.0,서울특별시 마포구 방울내로 87,126.90484029999999,37.5610388,서울특별시마포구
마포도화점,서울특별시,마포구,374824.0,서울특별시 마포구 삼개로 24,126.9472877,37.5380636,서울특별시마포구
마포창전점,서울특별시,마포구,374824.0,서울특별시 마포구 서강로9길 48,126.9311582,37.5542375,서울특별시마포구
만리점,서울특별시,마포구,374824.0,서울특별시 마포구 만리재옛길 104,126.9616259,37.5511471,서울특별시마포구
망우1동점,서울특별시,중랑구,401546.0,서울특별시 중랑구 망우로 463,127.103649,37.600664,서울특별시중랑구
망우우림시장점,서울특별시,중랑구,401546.0,서울특별시 중랑구 봉우재로 239,127.0995293,37.59574779999999,서울특별시중랑구
망원점,서울특별시,마포구,374824.0,서울특별시 마포구 월드컵로13길 56,126.90703870000002,37.555375399999996,서울특별시마포구
매봉역점,서울특별시,강남구,542108.0,서울특별시 강남구 남부순환로378길 8,127.04561029999999,37.485744200000006,서울특별시강남구
면목점,서울특별시,중랑구,401546.0,서울특별시 중랑구 겸재로 178,127.08729369999999,37.5881634,서울특별시중랑구
명일점,서울특별시,강동구,424727.0,서울특별시 강동구 구천면로 424,127.14559740000001,37.5503475,서울특별시강동구
명지대점,서울특별시,서대문구,311586.0,서울특별시 서대문구 거북골로 14,126.9255787,37.5808295,서울특별시서대문구
목3동점,서울특별시,양천구,462126.0,서울특별시 양천구 등촌로 172,126.8625878,37.5450758,서울특별시양천구
목동1점,서울특별시,양천구,462126.0,서울특별시 양천구 목동중앙로 89,126.87197579999999,37.5373138,서울특별시양천구
목사거리점,서울특별시,강서구,596233.0,서울특별시 강서구 곰달래로 271,126.863165,37.532511799999995,서울특별시강서구
목포산정점,전라남도,목포시,230930.0,전라남도 목포시 산정동 1767-2 ,126.37385630000001,34.8067633,전라남도목포시
목포석현점,전라남도,목포시,230930.0,전라남도 목포시 상동 251-5 ,126.41849540000001,34.81670020000001,전라남도목포시
목포연동점,전라남도,목포시,230930.0,전라남도 목포시 산정동 1086-34 ,126.39339960000001,34.7944364,전라남도목포시
목포용해점,전라남도,목포시,230930.0,전라남도 목포시 용해동 1051 골드디움 6차 상가,126.39274950000001,34.819636700000004,전라남도목포시
묵동점,서울특별시,중랑구,401546.0,서울특별시 중랑구 공릉로2길 26,127.07938859999999,37.6119284,서울특별시중랑구
문경점촌점,경상북도,문경시,71939.0,경상북도 문경시 점촌동 248-7,128.19861699999998,36.5957698,경상북도문경시
문막동화점,강원도,원주시,345712.0,강원도 원주시 문막읍 왕건로 75,127.82910829999999,37.326242799999996,강원도원주시
문산당동점,경기도,파주시,453366.0,"경기도 파주시 문산읍 방촌로 1719, 1층",126.7843904,37.8661115,경기도파주시
문산역점,경기도,파주시,453366.0,경기도 파주시 문산읍 문향로 25,126.7859567,37.8543341,경기도파주시
문정점,서울특별시,송파구,679824.0,서울특별시 송파구 송이로 198-1,127.12788290000002,37.4901387,서울특별시송파구
문현점,부산광역시,남구,278270.0,부산광역시 남구 문현동 98,129.0768648,35.143645,부산광역시남구
문화촌점,서울특별시,서대문구,311586.0,서울특별시 서대문구 세검정로 57,126.94722150000001,37.593029,서울특별시서대문구
미아삼거리역점,서울특별시,강북구,316604.0,서울특별시 강북구 도봉로13길 38,127.02819240000001,37.615263899999995,서울특별시강북구
미아역점,서울특별시,강북구,316604.0,서울특별시 강북구 솔매로 121,127.02555759999998,37.626175,서울특별시강북구
방배본동점,서울특별시,서초구,432336.0,서울특별시 서초구 동광로 56-4,126.98877069999999,37.4920415,서울특별시서초구
방배역점,서울특별시,서초구,432336.0,서울특별시 서초구 방배로13길 19,126.9954125,37.4827199,서울특별시서초구
방이점,서울특별시,송파구,679824.0,서울특별시 송파구 마천로 61,127.1274538,37.50820039999999,서울특별시송파구
방학신동아점,서울특별시,도봉구,337346.0,서울특별시 도봉구 방학로 183,127.0320375,37.6620237,서울특별시도봉구
방학점,서울특별시,도봉구,337346.0,서울특별시 도봉구 도봉로150길 43,127.0455905,37.6664777,서울특별시도봉구
방화역점,서울특별시,강서구,596233.0,서울특별시 강서구 금낭화로 128,126.8126977,37.5765653,서울특별시강서구
번동점,서울특별시,강북구,316604.0,서울특별시 강북구 오현로 197-2,127.03960890000002,37.6292321,서울특별시강북구
별내점,경기도,남양주시,687575.0,경기도 남양주시 별내중앙로 84,127.12194129999999,37.649718299999996,경기도남양주시
병점송화초점,경기도,화성시,781507.0,경기도 화성시 병점1로 66-2,127.04114890000001,37.2028966,경기도화성시
병점점,경기도,화성시,781507.0,경기도 화성시 효행로 1063,127.04314690000001,37.2149941,경기도화성시
보광점,서울특별시,용산구,228940.0,서울특별시 용산구 보광로 45,126.9989374,37.5281045,서울특별시용산구
보라매역점,서울특별시,동작구,399118.0,서울특별시 동작구 여의대방로 180,126.92173390000002,37.5030372,서울특별시동작구
보문역점,서울특별시,성북구,439754.0,서울특별시 성북구 지봉로 180,127.01882959999999,37.584969,서울특별시성북구
보은점,충청북도,보은군,33448.0,충청북도 보은군 보은읍 교사리 41-2 ,127.72084009999999,36.484988,충청북도보은군
봉동터미널점,전라북도,완주군,93382.0,전라북도 완주군 봉동읍 장기리 159,127.1678263,35.9396613,전라북도완주군
봉일천점,경기도,파주시,453366.0,경기도 파주시 조리읍 봉천로 29,126.80843030000001,37.7432211,경기도파주시
봉천점,서울특별시,관악구,502251.0,서울특별시 관악구 청룡2길 47,126.94349070000001,37.4814599,서울특별시관악구
봉천중앙시장점,서울특별시,관악구,502251.0,서울특별시 관악구 관악로 211,126.9543477,37.4842229,서울특별시관악구
봉화산역점,서울특별시,중랑구,401546.0,서울특별시 중랑구 신내로 211,127.09264920000001,37.6164445,서울특별시중랑구
부경대점,부산광역시,남구,278270.0,부산광역시 남구 대연동 364-15,129.09843370000002,35.1341939,부산광역시남구
부산가야점,부산광역시,부산진구,359247.0,부산광역시 부산진구 가야동 386,129.0389736,35.1537792,부산광역시부산진구
부산거제점,부산광역시,부산시,209712.0,부산광역시 부산시 연제구 거제천로87번길 35,129.07138799999998,35.182775,부산광역시부산시
부산광안점,부산광역시,수영구,175744.0,부산광역시 수영구 광안동 496-23,129.1115576,35.1621612,부산광역시수영구
부산구포3동점,부산광역시,북구,292843.0,부산광역시 북구 구포동 1261-32 ,129.0064954,35.1974349,부산광역시북구
부산기장점,부산광역시,기장군,165024.0,부산광역시 기장군 기장읍 동부리 152-7,129.2166837,35.247755100000006,부산광역시기장군
부산남천역점,부산광역시,수영구,175744.0,부산광역시 수영구 남천동 19-13 ,129.1078354,35.141499700000004,부산광역시수영구
부산남항점,부산광역시,영도구,119045.0,부산광역시 영도구 남항동 2가 265-1 ,129.0404672,35.0886157,부산광역시영도구
부산다대1동점,부산광역시,사하구,325166.0,부산광역시 사하구 다대1동 942-15 ,128.96994899999999,35.0577134,부산광역시사하구
부산당리점,부산광역시,사하구,325166.0,부산광역시 사하구 당리동 163 ,128.97504320000002,35.106523700000004,부산광역시사하구
부산대연점,부산광역시,남구,278270.0,부산광역시 남구 대연5동 1364-9,129.0905452,35.136821600000005,부산광역시남구
부산더샵파크점,부산광역시,연제구,209712.0,부산광역시 연제구 연산동 303-24,129.0943096,35.19111429999999,부산광역시연제구
부산동대신점,부산광역시,서구,110052.0,부산광역시 서구 서대신동3가 387-10 ,129.0161082,35.113024200000005,부산광역시서구
부산동서대점,부산광역시,사상구,221994.0,부산광역시 사상구 주례동 80-44,129.0126881,35.148675,부산광역시사상구
부산동아대점,부산광역시,사하구,325166.0,부산광역시 사하구 하단동 497-26,128.9656895,35.110946399999996,부산광역시사하구
부산두실점,부산광역시,금정구,241986.0,부산광역시 금정구 구서2동 164-22,129.0896199,35.2580884,부산광역시금정구
부산망미주공점,부산광역시,연제구,209712.0,부산광역시 연제구 연산9동 57-31 ,129.1069326,35.1806553,부산광역시연제구
부산명륜점,부산광역시,동래구,267567.0,부산광역시 동래구 명륜동 8-69,129.0867633,35.21621270000001,부산광역시동래구
부산반송점,부산광역시,해운대구,408384.0,부산광역시 해운대구 반송동 93-1 광하상가 5-6호 ,129.1594014,35.22994970000001,부산광역시해운대구
부산반여1동점,부산광역시,해운대구,408384.0,부산광역시 해운대구 반여1동 1441-136 ,129.11905819999998,35.20111379999999,부산광역시해운대구
부산배산역점,부산광역시,수영구,175744.0,부산광역시 수영구 망미동 832-12,129.09954150000002,35.1733075,부산광역시수영구
부산부곡1동점,부산광역시,금정구,241986.0,부산광역시 금정구 부곡동 308-23,129.0924294,35.2252494,부산광역시금정구
부산부곡3동점,부산광역시,금정구,241986.0,부산광역시 금정구 부곡동 63-11,129.0914028,35.2403381,부산광역시금정구
부산사직점,부산광역시,동래구,267567.0,부산광역시 동래구 사직동 43-1번지 1층 3호 ,129.0573173,35.19858320000001,부산광역시동래구
부산서동점,부산광역시,금정구,241986.0,부산광역시 금정구 서동 196-68,129.10434080000002,35.2154031,부산광역시금정구
부산안락점,부산광역시,동래구,267567.0,부산광역시 동래구 안락동 468-24,129.11145870000001,35.1991122,부산광역시동래구
부산여대점,부산광역시,부산진구,359247.0,부산광역시 부산진구 양정동 360-32,129.0704683,35.168661900000004,부산광역시부산진구
부산용호점,부산광역시,남구,278270.0,부산광역시 남구 용호동 371-27,129.1126885,35.1196133,부산광역시남구
부산장전1동점,부산광역시,금정구,241986.0,부산광역시 금정구 장전동 153-4,129.0848081,35.2379549,부산광역시금정구
부산재송점,부산광역시,해운대구,408384.0,부산광역시 해운대구 재송동 1150-5 ,129.1304466,35.1934196,부산광역시해운대구
부산정관용수점,부산광역시,기장군,165024.0,부산광역시 기장군 정관면 용수리,129.1626134,35.3256116,부산광역시기장군
부산좌4동점,부산광역시,해운대구,408384.0,부산광역시 해운대구 좌동 1407-3,129.1755464,35.1780895,부산광역시해운대구
부산지사점,부산광역시,강서구,126333.0,부산광역시 강서구 지사동 1194-9 ,128.8342287,35.150510100000005,부산광역시강서구
부산학장점,부산광역시,사상구,221994.0,부산광역시 사상구 학장동 573-1 반도프라자상가 ,128.9790778,35.1376018,부산광역시사상구
부산화명점,부산광역시,북구,292843.0,부산광역시 북구 화명동 2267-2 ,129.01035670000002,35.2360252,부산광역시북구
부천고강점,경기도,부천시,837937.0,경기도 부천시 역곡로 487,126.81585700000001,37.528254,경기도부천시
부천도당점,경기도,부천시,837937.0,경기도 부천시 삼작로 278,126.7923466,37.520049799999995,경기도부천시
부천범박점,경기도,부천시,837937.0,경기도 부천시 은성로 115,126.80349440000002,37.4744251,경기도부천시
부천상동역점,경기도,부천시,837937.0,경기도 부천시 상동로 69,126.75231969999999,37.50374710000001,경기도부천시
부천약대점,경기도,부천시,837937.0,경기도 부천시 중동로 383,126.7699258,37.514128899999996,경기도부천시
부천역점,경기도,부천시,837937.0,경기도 부천시 부천로 39번길 8,126.7831997,37.4881256,경기도부천시
부천원미점,경기도,부천시,837937.0,경기도 부천시 원미로 123-2,126.7910433,37.4937195,경기도부천시
부천중동남부역점,경기도,부천시,837937.0,경기도 부천시 경인로 72,126.7631679,37.4835592,경기도부천시
부천중동미리내점,경기도,부천시,837937.0,경기도 부천시 조마루로285번길 60,126.77522759999998,37.5000937,경기도부천시
부천중동팰리스점,경기도,부천시,837937.0,경기도 부천시 중동로 107,126.76596310000001,37.4918001,경기도부천시
부천중동포도점,경기도,부천시,837937.0,경기도 부천시 소향로 119,126.76126940000002,37.502567600000006,경기도부천시
부평역점,인천광역시,부평구,520171.0,인천광역시 부평구 광장로 34,126.72447109999999,37.490959000000004,인천광역시부평구
북가좌점,서울특별시,서대문구,311586.0,서울특별시 서대문구 응암로 69,126.91071880000001,37.5794092,서울특별시서대문구
북수원점,경기도,수원시,1198461.0,경기도 수원시 장안구 송원로 81,127.00922890000001,37.30213670000001,경기도수원시
분당미금점,경기도,성남시,949316.0,경기도 성남시 분당구 성남대로 165,127.10833090000001,37.350747999999996,경기도성남시
분당서현점,경기도,성남시,949316.0,경기도 성남시 분당구 중앙공원로39번길 7,127.127983,37.3814323,경기도성남시
분당수내점,경기도,성남시,949316.0,경기도 성남시 분당구 내정로173번길 11,127.11816370000001,37.3749847,경기도성남시
분당아름점,경기도,성남시,949316.0,경기도 성남시 분당구 야탑1동 533-4,127.13851399999999,37.412017999999996,경기도성남시
분당이매점,경기도,성남시,949316.0,경기도 성남시 분당구 양현로94번길 7,127.1254152,37.3918473,경기도성남시
분당장안타운점,경기도,성남시,949316.0,경기도 성남시 분당구 분당로263번길 39,127.14017700000001,37.3720189,경기도성남시
분당정자1점,경기도,성남시,949316.0,경기도 성남시 분당구 성남대로 389,127.10750729999998,37.370856599999996,경기도성남시
분당정자점,경기도,성남시,949316.0,경기도 성남시 분당구 내정로 52,127.1151318,37.3647963,경기도성남시
분당푸른점,경기도,성남시,949316.0,경기도 성남시 분당구 돌마로366번길 42,127.1267477,37.367179,경기도성남시
불광2동점,서울특별시,은평구,484267.0,서울특별시 은평구 연서로 283-1,126.9257043,37.62132929999999,서울특별시은평구
불광점,서울특별시,은평구,484267.0,서울특별시 은평구 통일로 741-1,126.92848300000001,37.611573,서울특별시은평구
사가정점,서울특별시,중랑구,401546.0,서울특별시 중랑구 면목로 338,127.08882460000001,37.5821792,서울특별시중랑구
사천읍점,경상남도,사천시,112975.0,경상남도 사천시 사천읍 평화리 157-7 ,128.086997,35.08294179999999,경상남도사천시
산곡경남점,인천광역시,부평구,520171.0,인천광역시 부평구 안남로222번길 30,126.7097196,37.5017151,인천광역시부평구
산본궁내점,경기도,군포시,275207.0,경기도 군포시 고산로 529,126.9225128,37.360958000000004,경기도군포시
산본시장점,경기도,군포시,275207.0,경기도 군포시 금산로 109,126.9358114,37.3716024,경기도군포시
산청점,경상남도,산청군,35713.0,경상남도 산청군 산청읍 옥산리 161-13 ,127.87538729999999,35.41433079999999,경상남도산청군
삼양점,서울특별시,강북구,316604.0,서울특별시 강북구 솔샘로 219,127.01711940000001,37.6201698,서울특별시강북구
삽교점,충청남도,예산군,79791.0,충청남도 예산군 삽교읍 두리1구 803-214 ,126.74287530000001,36.7040915,충청남도예산군
상계보람점,서울특별시,노원구,539884.0,서울특별시 노원구 한글비석로 466,127.06643940000001,37.664572899999996,서울특별시노원구
상계삿갓점,서울특별시,노원구,539884.0,서울특별시 노원구 덕릉로 699,127.0752382,37.6600972,서울특별시노원구
상동라일락점,경기도,부천시,837937.0,경기도 부천시 도약로 39,126.75385490000001,37.5125239,경기도부천시
상봉점,서울특별시,중랑구,401546.0,서울특별시 중랑구 망우로32길 20,127.07649140000001,37.5929988,서울특별시중랑구
상수역점,서울특별시,마포구,374824.0,서울특별시 마포구 독막로 94,126.9239155,37.5475699,서울특별시마포구
상암점,서울특별시,마포구,374824.0,서울특별시 마포구 월드컵북로 324,126.89578780000001,37.5753908,서울특별시마포구
상왕십리역점,서울특별시,성동구,305785.0,서울특별시 성동구 왕십리로 357,127.030222,37.5638346,서울특별시성동구
상주점,경상북도,상주시,100051.0,경상북도 상주시 서성동 121-8 ,128.15945349999998,36.4167846,경상북도상주시
서남병원점,서울특별시,양천구,462126.0,서울특별시 양천구 신정이펜1로 50,126.83110649999999,37.5125344,서울특별시양천구
서대문냉천점,서울특별시,서대문구,311586.0,서울특별시 서대문구 통일로 157-6,126.96401440000001,37.5680135,서울특별시서대문구
서산대산점,충청남도,서산시,174344.0,충청남도 서산시 대산읍 대산리 136 ,126.43565829999999,36.936226500000004,충청남도서산시
서산석림점,충청남도,서산시,174344.0,충청남도 서산시 석림동 475,126.4650436,36.7707554,충청남도서산시
서산중앙점,충청남도,서산시,174344.0,충청남도 서산시 동문동 904-5 광장근방,126.45531650000001,36.7814018,충청남도서산시
서산지곡점,충청남도,서산시,174344.0,충청남도 서산시 지곡면 무장리 936,126.4451205,36.8446508,충청남도서산시
서산해미점,충청남도,서산시,174344.0,충청남도 서산시 해미면 읍리 298-6 ,126.54465900000001,36.713264,충청남도서산시
서울대입구역점,서울특별시,관악구,502251.0,서울특별시 관악구 관악로 157,126.9521068,37.4794732,서울특별시관악구
서울성대점,서울특별시,종로구,152495.0,서울특별시 종로구 성균관로 14,126.9978072,37.5841849,서울특별시종로구
서울한양대역점,서울특별시,성동구,305785.0,서울특별시 성동구 왕십리로 217-1,127.0427538,37.55688320000001,서울특별시성동구
서천점,충청남도,서천군,53462.0,충청남도 서천군 서천읍 군사리 642-6 ,126.6906355,36.0768893,충청남도서천군
서초3동서울고점,서울특별시,서초구,432336.0,서울특별시 서초구 효령로 226,127.00868329999999,37.483378200000004,서울특별시서초구
석계점,서울특별시,노원구,539884.0,서울특별시 노원구 동일로 1279,127.0640186,37.6430723,서울특별시노원구
석관점,서울특별시,성북구,439754.0,서울특별시 성북구 돌곶이로 60,127.05898490000001,37.6091743,서울특별시성북구
석수전화국점,경기도,안양시,573296.0,경기도 안양시 만안구 안양로 465,126.9106817,37.4113112,경기도안양시
석촌점,서울특별시,송파구,679824.0,서울특별시 송파구 송파대로 447,127.1056992,37.5063633,서울특별시송파구
선유도역점,서울특별시,영등포구,368874.0,서울특별시 영등포구 양평로 112,126.89526240000001,37.5373783,서울특별시영등포구
성남도촌점,경기도,성남시,949316.0,경기도 성남시 중원구 도촌남로 33,127.1511575,37.4145513,경기도성남시
성남복정점,경기도,성남시,949316.0,경기도 성남시 수정구 복정로 43,127.12696799999999,37.456791700000004,경기도성남시
성남산성점,경기도,성남시,949316.0,경기도 성남시 수정구 수정로 354,127.1501003,37.4551955,경기도성남시
성남상대원점,경기도,성남시,949316.0,경기도 성남시 중원구 희망로 339-1,127.157979,37.436084,경기도성남시
성남신구대점,경기도,성남시,949316.0,경기도 성남시 중원구 광명로 319,127.1613365,37.4453123,경기도성남시
성남은행점,경기도,성남시,949316.0,경기도 성남시 수정구 산성대로 521,127.16359080000001,37.4577795,경기도성남시
성남중앙점,경기도,성남시,949316.0,경기도 성남시 수정구 수정로 106,127.1322097,37.4407268,경기도성남시
성남중원점,경기도,성남시,949316.0,경기도 성남시 중원구 제일로35번길 1,127.1365466,37.43008820000001,경기도성남시
성남태평점,경기도,성남시,949316.0,경기도 성남시 수정구 시민로 227,127.1405348,37.4480732,경기도성남시
성북점,서울특별시,성북구,439754.0,서울특별시 성북구 성북로 24-1,127.00452320000001,37.590267499999996,서울특별시성북구
성산점,서울특별시,마포구,374824.0,서울특별시 마포구 월드컵북로 224,126.9045075,37.5698817,서울특별시마포구
성수쇼핑센타점,서울특별시,성동구,305785.0,서울특별시 성동구 아차산로7길 22,127.0550709,37.5470566,서울특별시성동구
성수점,서울특별시,성동구,305785.0,서울특별시 성동구 성덕정길 78,127.05210770000001,37.537848,서울특별시성동구
성신여대점,서울특별시,성북구,439754.0,서울특별시 성북구 보문로34길 77,127.0195084,37.5914004,서울특별시성북구
성주점,경상북도,성주군,44312.0,경상북도 성주군 성주읍 경산리 3-58 ,128.2868831,35.9179701,경상북도성주군
세종대점,서울특별시,광진구,354344.0,서울특별시 광진구 군자로 82,127.0711914,37.550395200000004,서울특별시광진구
소하시흥대교점,경기도,광명시,323527.0,경기도 광명시 금하로 537,126.8915719,37.45165120000001,경기도광명시
송내로데오점,경기도,부천시,837937.0,경기도 부천시 송내대로73번길 46,126.7515777,37.4905225,경기도부천시
송탄지산점,경기도,평택시,500787.0,경기도 평택시 지산2로96번길 4,127.06109550000001,37.0798451,경기도평택시
송파1점,서울특별시,송파구,679824.0,서울특별시 송파구 가락로 158,127.1132668,37.503125299999994,서울특별시송파구
수락산역점,서울특별시,노원구,539884.0,서울특별시 노원구 동일로 1649,127.0550645,37.675672999999996,서울특별시노원구
수원고등점,경기도,수원시,1198461.0,경기도 수원시 팔달구 팔달로107번길 4,127.00312790000001,37.278421200000004,경기도수원시
수원고색점,경기도,수원시,1198461.0,경기도 수원시 권선구 고색로 8,126.97836000000001,37.24756370000001,경기도수원시
수원곡반정점,경기도,수원시,1198461.0,경기도 수원시 권선구 곡선로50번길 45-4,127.02887220000001,37.23670429999999,경기도수원시
수원권선시장점,경기도,수원시,1198461.0,경기도 수원시 권선구 권광로 55,127.0263611,37.254897899999996,경기도수원시
수원권선점,경기도,수원시,1198461.0,경기도 수원시 권선구 동수원로 218-39,127.03596359999999,37.24876,경기도수원시
수원남문점,경기도,수원시,1198461.0,경기도 수원시 팔달구 팔달문로 1,127.01743219999999,37.277676899999996,경기도수원시
수원남부경찰서점,경기도,수원시,1198461.0,경기도 수원시 영통구 매봉로35번길 1,127.0526445,37.2710962,경기도수원시
수원대점,경기도,화성시,781507.0,경기도 화성시 봉담읍 와우안길 42,126.97689550000001,37.215669899999995,경기도화성시
수원동신점,경기도,수원시,1198461.0,경기도 수원시 장안구 만석로159번길 39,126.9968182,37.3031764,경기도수원시
수원망포점,경기도,수원시,1198461.0,경기도 수원시 영통구 영통로153번길 6,127.0550075,37.2414405,경기도수원시
수원매탄점,경기도,수원시,1198461.0,경기도 수원시 영통구 인계로 220,127.04139199999999,37.2648839,경기도수원시
수원성대점,경기도,수원시,1198461.0,경기도 수원시 장안구 서부로2123번길 32,126.9694309,37.298508899999995,경기도수원시
수원세류점,경기도,수원시,1198461.0,경기도 수원시 권선구 세지로 93,127.01831259999999,37.26024879999999,경기도수원시
수원역점,경기도,수원시,1198461.0,경기도 수원시 팔달구 덕영대로943번길 20,127.00275400000001,37.2653216,경기도수원시
수원연무점,경기도,수원시,1198461.0,경기도 수원시 장안구 창훈로 3-2,127.03081759999999,37.2928254,경기도수원시
수원영통점,경기도,수원시,1198461.0,경기도 수원시 영통구 덕영대로1555번길 16,127.0615595,37.2467666,경기도수원시
수원영화점,경기도,수원시,1198461.0,경기도 수원시 장안구 수성로262번길 3,127.0014784,37.2898835,경기도수원시
수원오목천점,경기도,수원시,1198461.0,경기도 수원시 권선구 삼천병마로 1598,126.96341149999999,37.245251,경기도수원시
수원우만점,경기도,수원시,1198461.0,경기도 수원시 팔달구 권광로 373,127.03406979999998,37.2808409,경기도수원시
수원율현점,경기도,수원시,1198461.0,경기도 수원시 팔달구 일월로22번길 22-5,126.9813727,37.285819399999994,경기도수원시
수원정자점,경기도,수원시,1198461.0,경기도 수원시 장안구 대평로 86,126.9932632,37.295943799999996,경기도수원시
수원천천점,경기도,수원시,1198461.0,경기도 수원시 장안구 덕영대로535번길 34,126.982082,37.29710479999999,경기도수원시
수원탑동점,경기도,수원시,1198461.0,경기도 수원시 권선구 탑동로 57번길 2,126.97364669999999,37.2740989,경기도수원시
수원호매실점,경기도,수원시,1198461.0,경기도 수원시 권선구 금호로 28,126.95471529999999,37.2686276,경기도수원시
수원화서점,경기도,수원시,1198461.0,경기도 수원시 팔달구 덕영대로 695,126.9902852,37.2847226,경기도수원시
수원황골점,경기도,수원시,1198461.0,경기도 수원시 영통구 봉영로1744번길 11,127.0836767,37.2664532,경기도수원시
수유광산점,서울특별시,강북구,316604.0,서울특별시 강북구 노해로 87,127.0223176,37.6435898,서울특별시강북구
수유화계사점,서울특별시,강북구,316604.0,서울특별시 강북구 덕릉로 14,127.0152168,37.6338463,서울특별시강북구
수지신봉점,경기도,용인시,1042229.0,경기도 용인시 수지구 신봉2로 2,127.07806140000001,37.32318720000001,경기도용인시
순천금당점,전라남도,순천시,280361.0,전라남도 순천시 연향동 1505-4 ,127.52616670000002,34.9456305,전라남도순천시
순천신대점,전라남도,순천시,280361.0,전라남도 순천시 해룡면 신대리 1998-4,127.55488899999999,34.932521200000004,전라남도순천시
순천연향점,전라남도,순천시,280361.0,전라남도 순천시 연향동 1384-3 부영1차아파트 상가,127.52132390000001,34.9458975,전라남도순천시
순천오천점,전라남도,순천시,280361.0,전라남도 순천시 오천동 964-2,127.49455060000001,34.933246000000004,전라남도순천시
순천왕지점,전라남도,순천시,280361.0,전라남도 순천시 조례동 1834-1 ,127.5319172,34.9533841,전라남도순천시
순천용당점,전라남도,순천시,280361.0,전라남도 순천시 삼산로 93,127.49321570000001,34.9731969,전라남도순천시
순천조례점,전라남도,순천시,280361.0,전라남도 순천시 조례동 957-1,127.51783329999999,34.961214,전라남도순천시
