lng,lat,count,max_lng,min_lng,max_lat,min_lat,cluster
129.36765865691015,36.41298320712914,27,129.369478789645,129.365583585651,36.4144077379369,36.4112673416951,45
128.69180823805925,34.8905030548522,15,128.693918955608,128.68933196748998,34.893282245586,34.8882280081213,46
128.7367192680001,35.811559233353556,56,128.740321513546,128.73154235583002,35.8259627841288,35.7992974745808,47
128.1600901891882,35.56547282627121,14,128.162496058351,128.158232932707,35.5685171700453,35.561755484946204,48
128.4115908274584,36.14696966986148,12,128.41394032931498,128.409697052169,36.1484927164216,36.1462770415902,49
128.42384554862312,34.844367220353746,11,128.425327006812,128.422422535807,34.8463032694039,34.8421779588203,50
127.45811134683674,36.6185027642687,16,127.460099322063,127.455554354827,36.620333962756,36.6172366330184,51
126.84563802445071,36.98857963904925,7,126.848665092612,126.84233817521299,36.9915073622254,36.9854225983624,52
128.99221376073095,37.16873728689335,39,128.99377129704501,128.990137374945,37.171416753667295,37.1665136300564,53
127.44761273064287,37.27784532770391,28,127.449119560186,127.44617548468099,37.2808251941794,37.2765950374773,54
129.3347921413025,36.00816163776182,25,129.338767782745,129.327597503857,36.0115771025556,36.0059111678293,55
126.59995281526959,34.57144489285623,34,126.60225120706001,126.598096040232,34.573970677563096,34.568480989478104,56
127.14193931233127,35.37578187702031,30,127.144111852069,127.139513699318,35.3779855324966,35.3727928700381,57
127.14597559215879,37.82812933377317,49,127.150695331395,127.14290308162902,37.830524782165,37.8249319897983,58
126.70009522724878,35.43492691916229,33,126.70204121243201,126.69846824658501,35.4381187638255,35.431816500134204,59
126.59802590801002,37.69193844921559,13,126.60017526233601,126.596212663177,37.6933997216318,37.6901528054118,60
128.16250171873085,36.41651923327275,24,128.166585744632,128.158541682128,36.4187087812179,36.414229317034604,61
127.218864394326,38.20724454776561,68,127.22414080295799,127.21581189560301,38.2111964124896,38.2053488713945,62
126.69609965113459,36.07534308486113,10,126.698964343748,126.69176236355801,36.0774143169868,36.0737683270236,63
126.7836470904158,37.85850299252065,27,126.784681220359,126.782214571142,37.8601231764274,37.8562958183524,64
127.04347020091531,37.27357877841942,24,127.046020772712,127.041371723186,37.276038102245394,37.271752878676295,65
128.62244706782,36.82206095175583,24,128.625781380539,128.620129991554,36.825359969195205,36.8201077073203,66
127.69998704404419,34.93216632557567,22,127.701688708155,127.698284368956,34.9357386090701,34.929672496919,67
127.77585536112652,36.17351790407657,11,127.778242222786,127.774779164871,36.174916997669,36.1727562551537,68
126.74858380741439,37.34657609892345,16,126.750454045607,126.74648596177099,37.3477615112696,37.3441226318445,69
128.58357925880182,35.87156148420938,48,128.58762462701299,128.58041461646098,35.8734566376546,35.868650498775295,70
126.62901861936146,36.89327863646358,49,126.631987322673,126.625733694594,36.8971978741423,36.888898581384,71
126.55964998887366,33.24985609611257,12,126.56112431636801,126.55840871222601,33.253037018304504,33.246949386919,72
128.57702178757958,38.19632819173839,19,128.579407520756,128.575092707252,38.1990041658449,38.193279522454205,73
126.80343236018776,36.451782612717544,12,126.80512526508998,126.80161059607599,36.453105634620705,36.449459008188704,74
126.92686562626888,37.52180447944149,23,126.929527272479,126.92417803470501,37.5244624969979,37.5184764387039,75
126.43246063429392,34.80395731493114,42,126.462564770807,126.42434583258002,34.8132770307155,34.7954262679485,76
127.08316550537255,36.9915347291116,22,127.088996762343,127.07893853318899,36.9951063614535,36.989095581002296,77
127.07008601012438,37.56033800482389,25,127.07749957405301,127.066837371646,37.563555517648,37.557160641233395,78
126.45137014735977,36.77870176245636,13,126.45350590623998,126.44876482326401,36.779921781977,36.7772507083746,79
127.56552735089407,36.302440463377984,14,127.566330855406,127.56452978566799,36.303343818197206,36.3017172578025,80
127.3078316091056,37.65269556237128,33,127.31523055589199,127.304931629671,37.6540639423914,37.651022127024795,81
128.03486154186723,38.09567434768259,65,128.1753501582,127.98660395573499,38.107944463095,38.0649729430361,82
127.13582660446252,34.52829984382792,38,127.13722324485799,127.134124851082,34.5298019971357,34.5266360878479,83
127.69224258266988,36.936853539322975,25,127.694279321913,127.690090646046,36.9386213940223,36.9348589467258,84
128.5580746028613,37.637901027101655,29,128.561148254498,128.554740798181,37.6402751621674,37.6350440269301,85
127.51378218615584,37.82834317479165,24,127.51522731357299,127.51111681961201,37.831161789080795,37.8259769926861,86
129.16337472919773,35.398334642639625,53,129.17530981898,129.144549501693,35.417411831945,35.3686964067096,87
127.72102583416951,36.48431835915771,12,127.721839373783,127.720047888313,36.4860089140281,36.482272895749105,88
126.69649263784356,34.79927852003171,16,126.697685019406,126.69560618152201,34.8011543887449,34.7974501008517,89
126.854643776242,35.15316296465316,5,126.854696552658,126.854574700499,35.1551183164947,35.1518735544484,90
128.68012867948943,35.225958399456815,14,128.68332585848302,128.675506263541,35.2290819728039,35.224831583549296,91
127.38843294644744,35.40901960836295,9,127.38986077854099,127.387117575912,35.4099828661892,35.408333662433,92
129.03500386936145,35.10439518070547,29,129.038091494426,129.032625364789,35.106491401693894,35.102490529425104,93
126.90882306526973,37.13240108099453,27,126.91143446573601,126.906083556422,37.1357303834629,37.1297784471574,94
129.1151423819308,36.66368585503123,26,129.117457547017,129.11320788031298,36.6659947575274,36.661276108674706,95
126.91316706741462,36.28176591577944,13,126.91432315175301,126.91200408390301,36.2841452558418,36.278231852750395,96
128.66096764312366,37.38012080408119,14,128.662659754074,128.65954285790002,37.3811885558856,37.3781031722295,97
127.04410182852692,37.738741364387074,39,127.04824685333901,127.039864627873,37.743514940488,37.736048466631104,98
127.90365993595363,35.68629159981437,26,127.907970316877,127.89889046168699,35.6884077311085,35.684545722375795,99
128.26775306109485,35.729115397078054,38,128.272037399956,128.264993818611,35.732441249107,35.7253617536072,100
128.07221289392635,34.927826617487376,14,128.07559270286998,128.067907670134,34.9294700207397,34.926052748996895,101
128.26181290240115,35.31896779985308,38,128.264262895154,128.258906356524,35.3205410686083,35.316929380572205,102
126.72013200890447,35.03241968265695,30,126.723288400711,126.71700253235599,35.0357803258279,35.0287830162397,103
126.68047711428562,37.593605097716434,26,126.69907696257201,126.673779933199,37.596053164843795,37.5923625750486,104
127.14545726377801,36.473700535200194,7,127.14665412685301,127.14334201548999,36.474366034472105,36.472140105520204,105
127.63777355143904,37.29646392381274,36,127.639528206379,127.63490781306001,37.2992013705165,37.2937091039693,106
128.69546535695505,36.35401907540665,19,128.697458393231,128.692881598633,36.3561265281155,36.3520313438013,107
127.48884618027729,36.10679490179583,7,127.48954595612899,127.487861258884,36.107228096536204,36.106235380092,108
128.47190792041613,37.18475482649645,45,128.474738896697,128.468732832862,37.186795314344,37.1816829455796,109
127.13034960876385,37.43173472791099,50,127.132999376035,127.126919014019,37.4339130393966,37.4297355975881,110
127.29290384245212,36.60467586346692,20,127.296369759832,127.289575937634,36.6062870261011,36.6032358769398,111
128.93557200092175,35.96268422782931,38,128.939076832967,128.932841973143,35.966171028461,35.960271365110394,112
126.50161899721019,35.27693513860421,15,126.506213697726,126.49806377583499,35.2780063372831,35.2757478651004,113
128.74508417264687,35.64378524712588,20,128.747931256857,128.74339264173798,35.6446512512487,35.641993893321704,114
127.89452787026036,34.83681835569292,21,127.89617245918899,127.891906853219,34.839317504994696,34.8349998433107,115
126.81846923418732,37.314370199887364,10,126.82052325941099,126.815467935619,37.3158613300049,37.3131576245498,116
127.89060381766909,37.692409360540665,17,127.893449686348,127.886827581633,37.694028990290796,37.688806162702896,117
129.2431931448263,35.56837434858123,39,129.24639343836398,129.238641055069,35.5700102454853,35.5667254349186,118
126.7476483965392,37.67604287067658,17,126.74966445803999,126.74540137619199,37.6775181914371,37.6746920766955,119
127.57915346828908,36.781891802328225,14,127.58171477985,127.5766243873,36.7839759831796,36.7801700207334,120
129.0269597940825,35.33607040731853,6,129.028869585416,129.025255079376,35.336526574062,35.3353060139604,121
126.62390587566328,37.47027481513839,50,126.63102865378599,126.601553845082,37.4767902343795,37.453297305936296,122
127.26764455685158,37.008174979299106,25,127.270841581455,127.26539798535102,37.0102543996888,37.0055258626425,123
128.29864383629788,36.24094039740483,35,128.300629766864,128.29668819586598,36.242534588396104,36.2395654626788,124
128.2121780642297,37.14016343971971,31,128.214824082622,128.208974973058,37.143264452162704,37.134710186191796,125
126.84844019937616,35.57093800231696,39,126.853120071276,126.843864734668,35.5763153027698,35.5655973222775,126
126.60210730717434,36.34660031181528,18,126.606819750318,126.59708261734899,36.3491683583531,36.3437743191734,127
128.96737901460693,35.106595390442806,34,128.97079926131,128.963688350085,35.1095663515368,35.1047348789215,128
127.06852961713412,38.02609625688674,18,127.07016819989401,127.065978441172,38.0283855739924,38.0233203205164,129
127.02718819475156,37.263889860240745,12,127.028878980132,127.02560686295601,37.2681242048381,37.259887115256205,130
126.85546012284688,37.48312988929416,36,126.857975527878,126.852289944202,37.4916353304874,37.478088801750495,131
127.01809925626438,37.51604103553667,23,127.02066225949,127.01570030839599,37.519102739751894,37.5132711203759,132
126.88555779245355,35.800095140788486,54,126.89230863591601,126.88229100911501,35.80248163080721,35.797225302895995,133
127.75049925850651,35.07110748134111,21,127.752253430141,127.748707625758,35.0723453240281,35.07036592096,134
128.2858622418977,35.91769249808096,29,128.288547203635,128.283578379467,35.919365163902505,35.9163040554269,135
127.23839823369752,36.289656021917054,19,127.24033448778,127.235730683715,36.2911694877741,36.2877180864386,136
127.25567254309772,37.41422206418109,42,127.260215444686,127.251297208978,37.4167574981714,37.411560695140096,137
126.77265784106207,37.75804086721275,37,126.77454498380399,126.770866820012,37.760930025106795,37.7563504681859,138
128.53872602382287,35.818147006308024,22,128.54202315095802,128.536581551217,35.8199071556251,35.81713009295321,139
129.15506033999546,35.15973955408339,19,129.15802610422,129.152400858529,35.160872531197704,35.1583139969017,140
127.72843521724158,35.51961496516256,28,127.730208378414,127.725957245124,35.5227933462009,35.516471200784395,141
126.71320550259392,35.96063259521118,80,126.719568678656,126.70658992220899,35.9696884879311,35.9555616587053,142
127.02896743035554,37.60791916881519,32,127.030940630524,127.027312570196,37.6097290022734,37.6063635446014,143
127.79342623281329,36.81012488079853,14,127.79571487319099,127.791921692569,36.811805477913396,36.8076673418768,144
127.70041838542733,34.7504076089069,16,127.70183780362801,127.699450603738,34.752048385018,34.7492876491065,145
126.98308189072077,35.31701617098664,22,126.98613573998301,126.981197893118,35.31986026401329,35.3146052912636,146
129.10982706955687,37.54925528734762,16,129.111563625216,129.10854998883102,37.550798876524894,37.547607703368705,147
128.82927248858707,37.894732793733326,31,128.831405834289,128.826312672898,37.89606543768971,37.8917765561148,148
127.44519333799138,36.9899451635789,35,127.44689185225201,127.443233258357,36.9918992981478,36.9886137509391,149
127.9862340982055,37.49058582198569,34,127.98939480020901,127.983627413235,37.4933879809538,37.487305871452996,150
126.82026219887535,37.08502429824845,22,126.823103527375,126.817841131447,37.0859947622306,37.0837214068446,151
126.98871509459448,35.05945471388369,14,126.99011019229799,126.98823439966101,35.0606322227788,35.058068938717696,152
128.4548257857956,38.44623264845572,30,128.457889406369,128.45288606006,38.448629494464704,38.4439220313402,153
126.67634388387486,37.41757439419659,27,126.67800030559799,126.674958104872,37.4191876723513,37.4160034275524,154
126.78297382240666,35.30069021421751,26,126.785736277957,126.780331977364,35.3033405208639,35.297487459717495,155
128.82006606591042,35.9145479470514,33,128.822172178676,128.817236638026,35.9160413479858,35.9117004123176,156
128.3240508380035,34.974326481104846,22,128.32602376623998,128.321289180879,34.9767040489149,34.971962632959105,157
129.12007869725832,35.56488031669245,15,129.12225087937298,129.118913745147,35.5661208598868,35.5636502431724,158
127.00511392007351,36.78096036798796,14,127.006827254743,127.00250629231,36.7815584411721,36.779997818679796,159
129.19611763048755,36.001868765138326,11,129.198124633488,129.192586756295,36.00292908517989,35.999863105452796,160
129.21575465739593,35.24424041763238,33,129.21760142077102,129.213625304954,35.2460941295684,35.2416113066715,161
129.06193069950726,35.16046064110299,81,129.06536360713199,129.05569947101299,35.165049325608,35.1574076028091,162
127.01398943378392,37.57280555219044,41,127.015704175886,127.011628307112,37.5743101363574,37.5707600840472,163
126.96448866076432,37.48859314147965,41,126.96662268535101,126.962508636726,37.4901339224828,37.4866371644351,164
126.78390125740489,37.44154990646529,62,126.78745057641399,126.78122311659901,37.443334930899795,37.4387953513696,165
126.92446456009243,37.55755291909943,38,126.928094426268,126.921078730227,37.5587754645786,37.555322362083395,166
128.62635598906485,35.86785410898018,50,128.630295930491,128.624067887851,35.8725226858809,35.863072138534605,167
126.67769943476375,37.46242132572901,56,126.682293506987,126.66092104266599,37.485274594961,37.457294977756604,168
127.15181639327493,37.273764347077254,32,127.15453611380501,127.149654640487,37.2789805205577,37.2691218670929,169
128.33838797109766,36.11386058268279,31,128.340807688159,128.336081496154,36.116161630960704,36.11104587446339,170
126.83124317581937,35.19027164962737,25,126.832047246499,126.82956514433201,35.191661751467706,35.189430703376296,171
128.7300244507903,35.309075167058936,10,128.73212147591101,128.727801564755,35.3116532170058,35.306626325143206,172
127.13492030879117,37.52701936667443,11,127.136411549724,127.133287373612,37.5291328111241,37.5243175949601,173
127.06094277499754,37.23581188188852,16,127.063285261695,127.059942761073,37.2364672536927,37.2346546194071,174
128.70338109687486,35.15489692786562,20,128.705445756359,128.70176607789,35.1569596988439,35.152398998505504,175
129.30902290138425,35.43319049652096,18,129.310606405941,129.308138245195,35.4347443994045,35.431700563872205,176
126.77384785990195,36.80789129637802,22,126.77638136493401,126.77076632631399,36.8104171123169,36.806115738184,177
127.43827807658998,36.365470466919525,24,127.440682326504,127.436374019944,36.36761110872111,36.363764157625496,178
127.59636939759886,36.993291360275556,28,127.599965383069,127.59331650931101,36.995752130606,36.9913180952193,179
127.42157769657454,37.738117167550605,25,127.422984989711,127.41885567304199,37.7392487550542,37.737007420735004,180
126.8510553300933,37.55296926325962,27,126.853814418711,126.847001268603,37.5553446768306,37.549746488913,181
128.62035705945635,34.88980659134688,22,128.62149717188402,128.618143681283,34.891967016414,34.886766424495,182
126.76785232082858,34.63725724516675,15,126.76933266115401,126.76667517292401,34.6382492040237,34.6363688707144,183
127.24464478884774,37.65511333124477,27,127.248416951976,127.24010046381399,37.6561971597605,37.6538293007075,184
127.05356357666243,37.897530624837,19,127.05494404304,127.052271776385,37.9070431513923,37.8912426742946,185
127.8768158468826,35.414843496845464,5,127.877707462519,127.875527885374,35.415569397599704,35.4139566509681,186
128.63700724031207,35.257263998274574,34,128.639173772391,128.634436020863,35.2596168300424,35.254828503830105,187
126.87553345362785,37.84947017385577,23,126.87692685841101,126.87331040607,37.8509345345935,37.8480915726729,188
129.40773757236695,36.53943295656437,26,129.40941656994102,129.40489780631398,36.54120035008379,36.5378385524868,189
127.01204037565417,36.15685265049236,25,127.01527139525601,127.010015400354,36.158669839790896,36.1547554738755,190
126.72537908634057,37.542592409402,31,126.728380505791,126.72284823337401,37.5441415014075,37.5401222858867,191
128.73951288334274,36.88988634063045,30,128.742296442006,128.735127184397,36.8913712062691,36.8881011691196,192
126.96977371375033,37.29779965276116,15,126.97148364659901,126.96900104252899,37.2993443842548,37.2966328455774,193
129.4208409287691,35.499022129403116,10,129.422300494611,129.419031883882,35.4997475710311,35.498023413080894,194
129.01108511443834,35.23476578703986,28,129.013689697919,129.008248128904,35.23640685238029,35.23341027627529,195
127.52102554465762,34.9541673809976,10,127.521867241556,127.520588967992,34.9578502999114,34.9509133966015,196
127.28517432111936,34.60891378909957,56,127.28879015645201,127.28143709848301,34.6113496510885,34.606906302172696,197
127.30748713541414,38.14524214943626,8,127.308343834714,127.306923494092,38.1471076961446,38.143920504189296,198
128.5046124659815,36.808214847350335,41,128.528736288298,128.45070808431,36.8741979577054,36.6547437071591,199
127.05396872755144,37.08035136369077,16,127.055247550842,127.052645552784,37.0817865538933,37.0778837913618,200
126.99191287487739,37.42769301209803,25,126.994294673368,126.98975269335699,37.4298071996574,37.4249913533818,201
126.48501012392714,37.74743455505856,30,126.48980093485001,126.479942744699,37.7492065229844,37.7445183703498,202
126.77875120356323,37.65075069752964,8,126.77965127578001,126.77769264142799,37.6516840596718,37.6500842599733,203
127.14593147254202,35.81525139652501,50,127.152007833794,127.14082952602301,35.8186756798987,35.811239982348795,204
126.92029276066505,37.61928548932664,54,126.922237211033,126.91693457468,37.621721644762,37.6172241342445,205
126.81704127809584,37.20917622088964,19,126.818874410254,126.814625552605,37.2104739736359,37.2075787573841,206
126.97546722176294,37.21362695928342,22,126.97766801398001,126.973860096442,37.21439940375021,37.2129764242729,207
127.03864437466598,37.50368138054239,27,127.042461290673,127.03486735480499,37.5060670911305,37.500538971751105,208
129.0875231623081,35.23139325642963,16,129.089167157458,129.084551691682,35.234157084665604,35.22891364606,209
127.14160406877124,37.60119190815675,58,127.14443728116699,127.13839115480101,37.605365696718394,37.5975380105928,210
127.29368809384846,35.28066100981265,20,127.296026836611,127.290994113677,35.2819260888706,35.2793916001426,211
127.1130211265272,37.37754905094101,10,127.115510298181,127.11062049918002,37.379967632052704,37.37578121130571,212
127.13122290535722,36.91797678671282,32,127.133733860154,127.128089007013,36.9191398452053,36.916033146235,213
127.38816005004215,36.43054873416558,33,127.39181583268801,127.38472711641701,36.435693500614704,36.4233064232784,214
128.8125723307024,35.10105683446484,7,128.814261078584,128.809558016168,35.102300931398695,35.099965972168306,215
126.92858587065267,36.98786943291299,31,126.93237520835501,126.925804497491,36.989563795619,36.9855454881286,216
127.20135782223834,37.894797255743256,17,127.20341638617599,127.199673406101,37.8964160274715,37.8936492253515,217
129.29026403646577,35.53537245625553,40,129.296221749427,129.286404020282,35.537270077092295,35.5316255882794,218
128.40459776006702,36.10921141506294,8,128.405969756552,128.402335791717,36.110883674024294,36.107119004644,219
129.10128591984636,35.137359965426334,27,129.10439504289,129.098834836569,35.1389338043435,35.1354393290179,220
127.18220034242637,37.71852486754132,39,127.184159638712,127.1802567701,37.721122980162605,37.7161645634683,221
127.09804058173451,36.12930967059514,24,127.099804994216,127.096524904895,36.1312789687337,36.127512597644206,222
128.97585117136313,35.07704804579124,30,128.97719943338302,128.974398968402,35.0796142092938,35.0746893500296,223
129.36806489021328,36.038410450862045,19,129.370399020724,129.364178291455,36.0409146868589,36.0342556586504,224
126.52401681044924,35.06184871572902,9,126.52471645127899,126.52304156079398,35.0633872252888,35.0601381678395,225
126.48948211644776,37.493211192302006,8,126.490288059934,126.48820798528,37.4938713837266,37.4925423216434,226
127.63022181114414,37.118118168094796,33,127.632846926869,127.62796246737,37.1190825404636,37.1159813672948,227
126.96428697253468,37.531809570393996,34,126.969645270086,126.96113744853999,37.533664149734896,37.5282517235606,228
128.5283781453668,35.45630590860181,18,128.52991883269698,128.526361528878,35.4581866296314,35.454783984299105,229
126.70103702089293,37.47107225854987,36,126.702716515042,126.69919679132099,37.4729167664927,37.469069269087896,230
127.49026745295525,36.636021349757726,4,127.49043256841499,127.48997315074301,36.636988895794,36.6351433734504,231
128.50449794194293,35.85335965178802,47,128.512560383047,128.502134637153,35.8553198296164,35.8519570127188,232
128.88657996393312,35.24175103552138,95,128.908442767819,128.865789692696,35.263396663515,35.2264504937106,233
127.3353443302653,36.300550366723016,10,127.33594673152001,127.33506899812201,36.3013405877856,36.2990346585029,234
127.09584770627914,37.53563279077691,12,127.097020312945,127.094734775986,37.53674836692029,37.5346844504857,235
126.97216133619378,37.37938150282152,9,126.973662956172,126.97105495477,37.3800032954358,37.378795423602,236
126.93015654351505,37.48669188255137,25,126.932381982531,126.927937373907,37.4889471077005,37.4850269209313,237
129.07382534341673,35.19021984889532,11,129.075168249564,129.072190254271,35.1924400827916,35.1889769360112,238
127.21352145248326,37.58728389350718,34,127.21503171024099,127.212404224662,37.588202656578204,37.586077824057604,239
127.121262067145,35.8682009370566,3,127.121382364133,127.12120191865101,35.86963958080771,35.8653236495544,240
127.34044735738537,37.3497878354645,23,127.346413661632,127.33642542009599,37.3512158065867,37.3486593007764,241
127.0347360382243,37.56206073067784,24,127.035683163523,127.033023099519,37.56315570225,37.5609759533818,242
126.6719719716027,37.51429375401419,14,126.67494048130101,126.661188129016,37.519600995431794,37.489908411936,243
127.34944317918519,36.3890719776461,29,127.35293175630899,127.346471869127,36.3934575302085,36.386382179331704,244
127.10473073798599,37.488339106641654,11,127.111936450559,127.101099866402,37.4906907104275,37.48652546763,245
126.90358476380537,37.51627447214009,21,126.907129596362,126.901402345029,37.518255279136,37.515045104375794,246
127.59219529020561,37.48293146672968,13,127.59444083835399,127.590378352131,37.4848132949994,37.4815371344567,247
126.90232300027608,37.450373305871366,23,126.90829949403799,126.900221861915,37.4556041808569,37.442855055037796,248
126.75667483699135,37.48955540973857,14,126.757421164121,126.754746377388,37.4914356621323,37.4874602390819,249
127.75274552299986,37.865368869876626,16,127.75379665675301,127.749885901457,37.867864810045496,37.864214019148996,250
127.42170951149541,36.32796233920207,15,127.423093215309,127.419400943396,36.3314613429885,36.3227675706605,251
126.72264306413291,37.40131078805028,9,126.72411694928002,126.72083758206699,37.4020833844163,37.4005678014784,252
126.73621266660498,37.21364740092871,13,126.737559609282,126.735083837237,37.214544328019,37.2130861698961,253
126.85224214327125,35.2143642311456,4,126.85254738852501,126.851856501224,35.2151130092699,35.213474978104294,254
126.6856887722059,37.70862752527115,39,126.68987503356199,126.683569259109,37.719430361393705,37.700051599573996,255
128.58175049158402,35.23586321234998,13,128.584906184518,128.578420216653,35.2402635660596,35.23349261821979,256
127.06310490321455,37.653780626829736,41,127.069186530472,127.05729973763701,37.658828162049204,37.6392653998386,257
128.08817837194013,35.08239012859198,6,128.090509548606,128.085871971301,35.084278874843505,35.0796700406011,258
126.88747691035815,37.58210442921819,7,126.88993703618999,126.885302962555,37.5834723792241,37.58006295220979,259
129.40151365551156,36.99233435208292,27,129.403187679756,129.39900698530099,36.994224875482004,36.990783366029504,260
126.84579436914143,37.312478956382584,7,126.84707135231899,126.84495948021002,37.314305280659,37.3117010271687,261
127.20463446020578,37.23575204903995,42,127.208815922056,127.198479276833,37.2374528611969,37.2342845552639,262
126.90313691928212,35.15248984468393,23,126.90572274741301,126.90104770095199,35.1550479092964,35.1510320703543,263
127.05358518320271,37.509640253740805,31,127.055756592836,127.051926061514,37.5130882980258,37.505856640302206,264
126.53124083587039,33.504517052933586,70,126.54411808535,126.523421684482,33.5164199554527,33.496769079776605,265
126.7211694051051,37.45353165393284,21,126.72307071793699,126.71915548210899,37.455745431112106,37.451600236706,266
127.43197163081868,36.64026232112079,26,127.434016511481,127.430144736478,36.6440082456471,36.637843631227796,267
126.98965850596947,37.564004816189794,41,126.993105613681,126.98748754514799,37.5664094611476,37.5611862041081,268
128.64407434036863,35.85720450698293,22,128.653134012231,128.636806011888,35.8596872580218,35.8545134952046,269
127.0148856081175,37.48916592302682,20,127.01751524081499,127.01159716552401,37.49342974476821,37.4867856218375,270
126.72800460205079,37.33724777210358,9,126.73137422681101,126.722245571816,37.338855810069106,37.3335761422636,271
129.11690639200071,35.168245451582706,50,129.11989941556,129.114308045922,35.1695392573695,35.1661035806274,272
128.60933112403583,35.903834307022365,49,128.61299291331198,128.60474897144698,35.9086403307919,35.891804128988106,273
128.89367554463155,37.75241232673688,26,128.896168939035,128.89200014372,37.755267245195604,37.750603734326404,274
