city,district,cost,count,citycode,citycode_mod,population,sales,brand,area,pizzaschool,domino,pizzahut,mrpizza,EarningRatio
경상북도,예천군,134780000,0,47900,47,54290.0,121066000.0,pizzaschool,경상북도 예천군,True,False,False,False,0.898
경상북도,영주시,106070000,1,47210,47,106100.0,121066000.0,pizzaschool,경상북도 영주시,True,False,False,False,1.141
경상북도,경산시,133130000,1,47290,47,261087.0,121066000.0,pizzaschool,경상북도 경산시,True,False,False,False,0.909
경상북도,성주군,103100000,1,47840,47,44312.0,121066000.0,pizzaschool,경상북도 성주군,True,False,False,False,1.174
경상북도,상주시,103100000,1,47250,47,100051.0,121066000.0,pizzaschool,경상북도 상주시,True,False,False,False,1.174
경상북도,문경시,114650000,1,47280,47,71939.0,121066000.0,pizzaschool,경상북도 문경시,True,False,False,False,1.056
경상북도,김천시,100130000,3,47150,47,141397.0,121066000.0,pizzaschool,경상북도 김천시,True,False,False,False,1.209
경상북도,경주시,119269999,0,47130,47,256426.0,121066000.0,pizzaschool,경상북도 경주시,True,False,False,False,1.015
경상북도,안동시,110690000,1,47170,47,160737.0,121066000.0,pizzaschool,경상북도 안동시,True,False,False,False,1.094
경상북도,구미시,115640000,5,47190,47,420294.0,121066000.0,pizzaschool,경상북도 구미시,True,False,False,False,1.047
광주광역시,광산구,136100000,11,29200,29,406384.0,166859333.33333334,pizzaschool,광주광역시 광산구,True,False,False,False,1.226
광주광역시,남구,148309999,5,29155,29,217949.0,166859333.33333334,pizzaschool,광주광역시 남구,True,False,False,False,1.125
광주광역시,동구,121910000,1,29110,29,95743.0,166859333.33333334,pizzaschool,광주광역시 동구,True,False,False,False,1.369
광주광역시,북구,124219999,12,29170,29,436188.0,166859333.33333334,pizzaschool,광주광역시 북구,True,False,False,False,1.343
광주광역시,서구,139400000,9,29140,29,301909.0,166859333.33333334,pizzaschool,광주광역시 서구,True,False,False,False,1.197
대구광역시,달성군,146330000,2,27710,27,253800.0,99188000.0,pizzaschool,대구광역시 달성군,True,False,False,False,0.678
대구광역시,수성구,196490000,4,27260,27,431613.0,99188000.0,pizzaschool,대구광역시 수성구,True,False,False,False,0.505
대구광역시,달서구,151280000,5,27290,27,571682.0,99188000.0,pizzaschool,대구광역시 달서구,True,False,False,False,0.656
대구광역시,중구,182960000,0,27110,27,78504.0,99188000.0,pizzaschool,대구광역시 중구,True,False,False,False,0.542
대전광역시,대덕구,124219999,1,30230,30,180249.0,110071000.0,pizzaschool,대전광역시 대덕구,True,False,False,False,0.886
대전광역시,유성구,153920000,2,30200,30,349868.0,110071000.0,pizzaschool,대전광역시 유성구,True,False,False,False,0.715
부산광역시,해운대구,183950000,6,26350,26,408384.0,132230666.66666669,pizzaschool,부산광역시 해운대구,True,False,False,False,0.719
부산광역시,연제구,172730000,3,26470,26,209712.0,132230666.66666669,pizzaschool,부산광역시 연제구,True,False,False,False,0.766
부산광역시,영도구,127519999,1,26200,26,119045.0,132230666.66666669,pizzaschool,부산광역시 영도구,True,False,False,False,1.037
부산광역시,수영구,191210000,3,26500,26,175744.0,132230666.66666669,pizzaschool,부산광역시 수영구,True,False,False,False,0.692
부산광역시,동래구,171410000,3,26260,26,267567.0,132230666.66666669,pizzaschool,부산광역시 동래구,True,False,False,False,0.771
부산광역시,사상구,133459999,3,26530,26,221994.0,132230666.66666669,pizzaschool,부산광역시 사상구,True,False,False,False,0.991
부산광역시,부산진구,152269999,2,26230,26,359247.0,132230666.66666669,pizzaschool,부산광역시 부산진구,True,False,False,False,0.868
부산광역시,기장군,143359999,2,26710,26,165024.0,132230666.66666669,pizzaschool,부산광역시 기장군,True,False,False,False,0.922
부산광역시,사하구,129830000,3,26380,26,325166.0,132230666.66666669,pizzaschool,부산광역시 사하구,True,False,False,False,1.018
부산광역시,금정구,170420000,5,26410,26,241986.0,132230666.66666669,pizzaschool,부산광역시 금정구,True,False,False,False,0.776
부산광역시,강서구,155240000,1,26440,26,126333.0,132230666.66666669,pizzaschool,부산광역시 강서구,True,False,False,False,0.852
서울특별시,중랑구,208700000,10,11260,11,401546.0,148185333.33333334,pizzaschool,서울특별시 중랑구,True,False,False,False,0.71
서울특별시,종로구,309680000,3,11110,11,152495.0,148185333.33333334,pizzaschool,서울특별시 종로구,True,False,False,False,0.479
서울특별시,은평구,238069999,12,11380,11,484267.0,148185333.33333334,pizzaschool,서울특별시 은평구,True,False,False,False,0.622
서울특별시,용산구,410330000,6,11170,11,228940.0,148185333.33333334,pizzaschool,서울특별시 용산구,True,False,False,False,0.361
서울특별시,영등포구,311660000,11,11560,11,368874.0,148185333.33333334,pizzaschool,서울특별시 영등포구,True,False,False,False,0.475
서울특별시,양천구,329480000,8,11470,11,462126.0,148185333.33333334,pizzaschool,서울특별시 양천구,True,False,False,False,0.45
서울특별시,성북구,245000000,12,11290,11,439754.0,148185333.33333334,pizzaschool,서울특별시 성북구,True,False,False,False,0.605
서울특별시,성동구,347960000,10,11200,11,305785.0,148185333.33333334,pizzaschool,서울특별시 성동구,True,False,False,False,0.426
서울특별시,서초구,530780000,7,11650,11,432336.0,148185333.33333334,pizzaschool,서울특별시 서초구,True,False,False,False,0.279
서울특별시,송파구,422540000,14,11710,11,679824.0,148185333.33333334,pizzaschool,서울특별시 송파구,True,False,False,False,0.351
서울특별시,마포구,336080000,12,11440,11,374824.0,148185333.33333334,pizzaschool,서울특별시 마포구,True,False,False,False,0.441
서울특별시,동작구,307040000,10,11590,11,399118.0,148185333.33333334,pizzaschool,서울특별시 동작구,True,False,False,False,0.483
서울특별시,동대문구,257210000,11,11230,11,346312.0,148185333.33333334,pizzaschool,서울특별시 동대문구,True,False,False,False,0.576
서울특별시,강남구,555200000,9,11680,11,542108.0,148185333.33333334,pizzaschool,서울특별시 강남구,True,False,False,False,0.267
서울특별시,도봉구,201440000,8,11320,11,337346.0,148185333.33333334,pizzaschool,서울특별시 도봉구,True,False,False,False,0.736
서울특별시,노원구,226850000,12,11350,11,539884.0,148185333.33333334,pizzaschool,서울특별시 노원구,True,False,False,False,0.653
서울특별시,금천구,208700000,5,11545,11,234173.0,148185333.33333334,pizzaschool,서울특별시 금천구,True,False,False,False,0.71
서울특별시,구로구,227180000,9,11530,11,405516.0,148185333.33333334,pizzaschool,서울특별시 구로구,True,False,False,False,0.652
서울특별시,광진구,321230000,8,11215,11,354344.0,148185333.33333334,pizzaschool,서울특별시 광진구,True,False,False,False,0.461
서울특별시,관악구,238400000,13,11620,11,502251.0,148185333.33333334,pizzaschool,서울특별시 관악구,True,False,False,False,0.622
서울특별시,서대문구,266780000,8,11410,11,311586.0,148185333.33333334,pizzaschool,서울특별시 서대문구,True,False,False,False,0.555
서울특별시,강동구,325520000,9,11740,11,424727.0,148185333.33333334,pizzaschool,서울특별시 강동구,True,False,False,False,0.455
서울특별시,강북구,213319999,8,11305,11,316604.0,148185333.33333334,pizzaschool,서울특별시 강북구,True,False,False,False,0.695
울산광역시,울주군,137419999,2,31710,31,222191.0,150696000.0,pizzaschool,울산광역시 울주군,True,False,False,False,1.097
인천광역시,강화군,113660000,1,28710,28,68992.0,117516666.66666669,pizzaschool,인천광역시 강화군,True,False,False,False,1.034
인천광역시,부평구,159200000,4,28237,28,520171.0,117516666.66666669,pizzaschool,인천광역시 부평구,True,False,False,False,0.738
인천광역시,남동구,152269999,5,28200,28,536255.0,117516666.66666669,pizzaschool,인천광역시 남동구,True,False,False,False,0.772
인천광역시,계양구,145340000,4,28245,28,308685.0,117516666.66666669,pizzaschool,인천광역시 계양구,True,False,False,False,0.809
인천광역시,연수구,175370000,4,28185,28,352172.0,117516666.66666669,pizzaschool,인천광역시 연수구,True,False,False,False,0.67
전라남도,영광군,90560000,1,46870,46,54040.0,159910666.66666666,pizzaschool,전라남도 영광군,True,False,False,False,1.766
전라남도,해남군,106400000,1,46820,46,71214.0,159910666.66666666,pizzaschool,전라남도 해남군,True,False,False,False,1.503
전라남도,여수시,127850000,9,46130,46,282946.0,159910666.66666666,pizzaschool,전라남도 여수시,True,False,False,False,1.251
전라남도,화순군,105740000,1,46790,46,63499.0,159910666.66666666,pizzaschool,전라남도 화순군,True,False,False,False,1.512
전라남도,보성군,100000000,1,46780,46,42262.0,159910666.66666666,pizzaschool,전라남도 보성군,True,False,False,False,1.599
전라남도,고흥군,95300000,2,46770,46,65570.0,159910666.66666666,pizzaschool,전라남도 고흥군,True,False,False,False,1.678
전라남도,광양시,101120000,4,46230,46,152104.0,159910666.66666666,pizzaschool,전라남도 광양시,True,False,False,False,1.581
전라남도,구례군,111800000,1,46730,46,26474.0,159910666.66666666,pizzaschool,전라남도 구례군,True,False,False,False,1.43
전라남도,순천시,111680000,8,46150,46,280361.0,159910666.66666666,pizzaschool,전라남도 순천시,True,False,False,False,1.432
전라남도,완도군,119800000,0,46890,46,51213.0,159910666.66666666,pizzaschool,전라남도 완도군,True,False,False,False,1.335
전라남도,나주시,110360000,2,46170,46,114815.0,159910666.66666666,pizzaschool,전라남도 나주시,True,False,False,False,1.449
전라남도,목포시,113000000,5,46110,46,230930.0,159910666.66666666,pizzaschool,전라남도 목포시,True,False,False,False,1.415
전라남도,무안군,132140000,1,46840,46,81808.0,159910666.66666666,pizzaschool,전라남도 무안군,True,False,False,False,1.21
전라북도,고창군,105740000,1,45790,45,56407.0,140832333.33333334,pizzaschool,전라북도 고창군,True,False,False,False,1.332
전라북도,군산시,106400000,4,45130,45,271781.0,140832333.33333334,pizzaschool,전라북도 군산시,True,False,False,False,1.324
전라북도,정읍시,110360000,2,45180,45,111535.0,140832333.33333334,pizzaschool,전라북도 정읍시,True,False,False,False,1.276
전라북도,김제시,99470000,1,45210,45,84734.0,140832333.33333334,pizzaschool,전라북도 김제시,True,False,False,False,1.416
전라북도,임실군,105700000,1,45750,45,28606.0,140832333.33333334,pizzaschool,전라북도 임실군,True,False,False,False,1.332
전라북도,익산시,111020000,6,45140,45,291001.0,140832333.33333334,pizzaschool,전라북도 익산시,True,False,False,False,1.269
전라북도,완주군,105080000,3,45710,45,93382.0,140832333.33333334,pizzaschool,전라북도 완주군,True,False,False,False,1.34
전라북도,부안군,102440000,1,45800,45,54030.0,140832333.33333334,pizzaschool,전라북도 부안군,True,False,False,False,1.375
전라북도,남원시,107060000,1,45190,45,82095.0,140832333.33333334,pizzaschool,전라북도 남원시,True,False,False,False,1.315
전라북도,전주시,121250000,20,45111,45,653694.0,140832333.33333334,pizzaschool,전라북도 전주시,True,False,False,False,1.162
제주특별자치도,서귀포시,166400000,0,50130,50,181505.0,0.0,pizzaschool,제주특별자치도 서귀포시,True,False,False,False,0.0
제주특별자치도,제주시,177800000,0,50110,50,487143.0,0.0,pizzaschool,제주특별자치도 제주시,True,False,False,False,0.0
충청남도,홍성군,121580000,2,44800,44,101037.0,131299000.0,pizzaschool,충청남도 홍성군,True,False,False,False,1.08
충청남도,태안군,106730000,2,44825,44,63062.0,131299000.0,pizzaschool,충청남도 태안군,True,False,False,False,1.23
충청남도,청양군,100460000,1,44790,44,31642.0,131299000.0,pizzaschool,충청남도 청양군,True,False,False,False,1.307
충청남도,천안시,130490000,18,44131,44,649107.0,131299000.0,pizzaschool,충청남도 천안시,True,False,False,False,1.006
충청남도,예산군,89570000,2,44810,44,79791.0,131299000.0,pizzaschool,충청남도 예산군,True,False,False,False,1.466
충청남도,아산시,120590000,10,44200,44,313537.0,131299000.0,pizzaschool,충청남도 아산시,True,False,False,False,1.089
충청남도,부여군,103760000,1,44760,44,67524.0,131299000.0,pizzaschool,충청남도 부여군,True,False,False,False,1.265
충청남도,계룡시,111020000,1,44250,44,43378.0,131299000.0,pizzaschool,충청남도 계룡시,True,False,False,False,1.183
충청남도,공주시,112670000,3,44150,44,107036.0,131299000.0,pizzaschool,충청남도 공주시,True,False,False,False,1.165
충청남도,서천군,95180000,1,44770,44,53462.0,131299000.0,pizzaschool,충청남도 서천군,True,False,False,False,1.379
충청남도,서산시,120260000,5,44210,44,174344.0,131299000.0,pizzaschool,충청남도 서산시,True,False,False,False,1.092
충청남도,논산시,104750000,2,44230,44,120005.0,131299000.0,pizzaschool,충청남도 논산시,True,False,False,False,1.253
충청남도,당진시,122569999,4,44270,44,167481.0,131299000.0,pizzaschool,충청남도 당진시,True,False,False,False,1.071
충청남도,보령시,111020000,1,44180,44,101549.0,131299000.0,pizzaschool,충청남도 보령시,True,False,False,False,1.183
충청남도,금산군,119269999,1,44710,44,52957.0,131299000.0,pizzaschool,충청남도 금산군,True,False,False,False,1.101
충청북도,괴산군,120260000,1,43760,43,38133.0,132517333.33333331,pizzaschool,충청북도 괴산군,True,False,False,False,1.102
충청북도,보은군,89900000,1,43720,43,33448.0,132517333.33333331,pizzaschool,충청북도 보은군,True,False,False,False,1.474
충청북도,영동군,95840000,1,43740,43,49179.0,132517333.33333331,pizzaschool,충청북도 영동군,True,False,False,False,1.383
충청북도,옥천군,112010000,1,43730,43,51371.0,132517333.33333331,pizzaschool,충청북도 옥천군,True,False,False,False,1.183
충청북도,제천시,104750000,3,43150,43,135243.0,132517333.33333331,pizzaschool,충청북도 제천시,True,False,False,False,1.265
충청북도,증평군,105410000,0,43745,43,37378.0,132517333.33333331,pizzaschool,충청북도 증평군,True,False,False,False,1.257
충청북도,진천군,113990000,2,43750,43,79919.0,132517333.33333331,pizzaschool,충청북도 진천군,True,False,False,False,1.163
충청북도,청주시,127519999,17,43111,43,838887.0,132517333.33333331,pizzaschool,충청북도 청주시,True,False,False,False,1.039
충청북도,충주시,113660000,2,43130,43,210463.0,132517333.33333331,pizzaschool,충청북도 충주시,True,False,False,False,1.166
충청북도,음성군,108050000,3,43770,43,95375.0,132517333.33333331,pizzaschool,충청북도 음성군,True,False,False,False,1.226
강원도,강릉시,219873000,2,42150,42,213106.0,548063333.3333334,mrpizza,강원도 강릉시,False,False,False,True,2.493
강원도,정선군,208680000,1,42770,42,37438.0,548063333.3333334,mrpizza,강원도 정선군,False,False,False,True,2.626
강원도,화천군,221160000,0,42790,42,24979.0,548063333.3333334,mrpizza,강원도 화천군,False,False,False,True,2.478
강원도,홍천군,220302000,0,42720,42,69646.0,548063333.3333334,mrpizza,강원도 홍천군,False,False,False,True,2.488
강원도,평창군,208719000,0,42760,42,42435.0,548063333.3333334,mrpizza,강원도 평창군,False,False,False,True,2.626
강원도,태백시,193275000,1,42190,42,44415.0,548063333.3333334,mrpizza,강원도 태백시,False,False,False,True,2.836
강원도,춘천시,226737000,0,42110,42,280098.0,548063333.3333334,mrpizza,강원도 춘천시,False,False,False,True,2.417
강원도,철원군,195849000,0,42780,42,45840.0,548063333.3333334,mrpizza,강원도 철원군,False,False,False,True,2.798
강원도,인제군,198423000,0,42810,42,31902.0,548063333.3333334,mrpizza,강원도 인제군,False,False,False,True,2.762
강원도,횡성군,196707000,0,42730,42,46767.0,548063333.3333334,mrpizza,강원도 횡성군,False,False,False,True,2.786
강원도,영월군,168822000,0,42750,42,39440.0,548063333.3333334,mrpizza,강원도 영월군,False,False,False,True,3.246
강원도,양양군,215310000,0,42830,42,27519.0,548063333.3333334,mrpizza,강원도 양양군,False,False,False,True,2.545
강원도,양구군,197565000,0,42800,42,23279.0,548063333.3333334,mrpizza,강원도 양구군,False,False,False,True,2.774
강원도,속초시,216012000,1,42210,42,81497.0,548063333.3333334,mrpizza,강원도 속초시,False,False,False,True,2.537
강원도,삼척시,195420000,1,42230,42,68053.0,548063333.3333334,mrpizza,강원도 삼척시,False,False,False,True,2.805
강원도,동해시,199710000,1,42170,42,90808.0,548063333.3333334,mrpizza,강원도 동해시,False,False,False,True,2.744
강원도,고성군,200568000,0,42820,42,27860.0,548063333.3333334,mrpizza,강원도 고성군,False,False,False,True,2.733
강원도,원주시,221160000,3,42130,42,345712.0,548063333.3333334,mrpizza,강원도 원주시,False,False,False,True,2.478
경기도,양평군,248615999,0,41830,41,116084.0,585568666.6666666,mrpizza,경기도 양평군,False,False,False,True,2.355
경기도,여주시,223734000,0,41670,41,111143.0,585568666.6666666,mrpizza,경기도 여주시,False,False,False,True,2.617
경기도,연천군,208719000,1,41800,41,44187.0,585568666.6666666,mrpizza,경기도 연천군,False,False,False,True,2.806
경기도,오산시,242180999,1,41370,41,220081.0,585568666.6666666,mrpizza,경기도 오산시,False,False,False,True,2.418
경기도,용인시,294519000,3,41461,41,1042229.0,585568666.6666666,mrpizza,경기도 용인시,False,False,False,True,1.988
경기도,의왕시,324120000,0,41430,41,157090.0,585568666.6666666,mrpizza,경기도 의왕시,False,False,False,True,1.807
경기도,파주시,251619000,3,41480,41,453366.0,585568666.6666666,mrpizza,경기도 파주시,False,False,False,True,2.327
경기도,이천시,241752000,0,41500,41,214814.0,585568666.6666666,mrpizza,경기도 이천시,False,False,False,True,2.422
경기도,평택시,240035999,3,41220,41,500787.0,585568666.6666666,mrpizza,경기도 평택시,False,False,False,True,2.44
경기도,포천시,220730999,0,41650,41,149603.0,585568666.6666666,mrpizza,경기도 포천시,False,False,False,True,2.653
경기도,화성시,284652000,4,41590,41,781507.0,585568666.6666666,mrpizza,경기도 화성시,False,False,False,True,2.057
경기도,양주시,234030000,1,41630,41,219789.0,585568666.6666666,mrpizza,경기도 양주시,False,False,False,True,2.502
경기도,의정부시,258482999,3,41150,41,450332.0,585568666.6666666,mrpizza,경기도 의정부시,False,False,False,True,2.265
경기도,안양시,349430999,4,41171,41,573296.0,585568666.6666666,mrpizza,경기도 안양시,False,False,False,True,1.676
경기도,하남시,392331000,1,41450,41,262261.0,585568666.6666666,mrpizza,경기도 하남시,False,False,False,True,1.493
경기도,안산시,274785000,3,41271,41,657988.0,585568666.6666666,mrpizza,경기도 안산시,False,False,False,True,2.131
경기도,안성시,217299000,1,41550,41,183665.0,585568666.6666666,mrpizza,경기도 안성시,False,False,False,True,2.695
경기도,가평군,218157000,0,41820,41,62740.0,585568666.6666666,mrpizza,경기도 가평군,False,False,False,True,2.684
경기도,고양시,289800000,5,41281,41,1045533.0,585568666.6666666,mrpizza,경기도 고양시,False,False,False,True,2.021
경기도,과천시,659169000,0,41290,41,58218.0,585568666.6666666,mrpizza,경기도 과천시,False,False,False,True,0.888
경기도,광주시,260199000,2,41610,41,366092.0,585568666.6666666,mrpizza,경기도 광주시,False,False,False,True,2.25
경기도,구리시,336560999,1,41310,41,201952.0,585568666.6666666,mrpizza,경기도 구리시,False,False,False,True,1.74
경기도,군포시,299667000,1,41410,41,275207.0,585568666.6666666,mrpizza,경기도 군포시,False,False,False,True,1.954
경기도,광명시,382035000,0,41210,41,323527.0,585568666.6666666,mrpizza,경기도 광명시,False,False,False,True,1.533
경기도,남양주시,268779000,5,41360,41,687575.0,585568666.6666666,mrpizza,경기도 남양주시,False,False,False,True,2.179
경기도,동두천시,217728000,1,41250,41,95375.0,585568666.6666666,mrpizza,경기도 동두천시,False,False,False,True,2.689
경기도,부천시,297951000,1,41190,41,837937.0,585568666.6666666,mrpizza,경기도 부천시,False,False,False,True,1.965
경기도,성남시,434373000,5,41131,41,949316.0,585568666.6666666,mrpizza,경기도 성남시,False,False,False,True,1.348
경기도,수원시,297093000,5,41111,41,1198461.0,585568666.6666666,mrpizza,경기도 수원시,False,False,False,True,1.971
경기도,시흥시,262772999,3,41390,41,459601.0,585568666.6666666,mrpizza,경기도 시흥시,False,False,False,True,2.228
경기도,김포시,276501000,2,41570,41,429752.0,585568666.6666666,mrpizza,경기도 김포시,False,False,False,True,2.118
경상남도,창원시,248615999,9,48121,48,1049897.0,684242666.6666666,mrpizza,경상남도 창원시,False,False,False,True,2.752
경상남도,남해군,194991000,1,48840,48,44163.0,684242666.6666666,mrpizza,경상남도 남해군,False,False,False,True,3.509
경상남도,합천군,188127000,0,48890,48,45679.0,684242666.6666666,mrpizza,경상남도 합천군,False,False,False,True,3.637
경상남도,함양군,216440999,0,48870,48,39922.0,684242666.6666666,mrpizza,경상남도 함양군,False,False,False,True,3.161
경상남도,하동군,199970000,0,48850,48,47056.0,684242666.6666666,mrpizza,경상남도 하동군,False,False,False,True,3.422
경상남도,통영시,221160000,1,48220,48,132676.0,684242666.6666666,mrpizza,경상남도 통영시,False,False,False,True,3.094
경상남도,창녕군,186840000,0,48740,48,62860.0,684242666.6666666,mrpizza,경상남도 창녕군,False,False,False,True,3.662
경상남도,양산시,237032999,3,48330,48,349925.0,684242666.6666666,mrpizza,경상남도 양산시,False,False,False,True,2.887
경상남도,산청군,218300000,0,48860,48,35713.0,684242666.6666666,mrpizza,경상남도 산청군,False,False,False,True,3.134
경상남도,사천시,216440999,2,48240,48,112975.0,684242666.6666666,mrpizza,경상남도 사천시,False,False,False,True,3.161
경상남도,밀양시,223734000,1,48270,48,106240.0,684242666.6666666,mrpizza,경상남도 밀양시,False,False,False,True,3.058
경상남도,김해시,235745999,4,48250,48,536707.0,684242666.6666666,mrpizza,경상남도 김해시,False,False,False,True,2.902
경상남도,거창군,211293000,1,48880,48,62676.0,684242666.6666666,mrpizza,경상남도 거창군,False,False,False,True,3.238
경상남도,거제시,225450000,0,48310,48,248856.0,684242666.6666666,mrpizza,경상남도 거제시,False,False,False,True,3.035
경상남도,함안군,194991000,1,48730,48,66406.0,684242666.6666666,mrpizza,경상남도 함안군,False,False,False,True,3.509
경상남도,진주시,236175000,4,48170,48,346678.0,684242666.6666666,mrpizza,경상남도 진주시,False,False,False,True,2.897
경상북도,영천시,202284000,0,47230,47,101360.0,557171333.3333334,mrpizza,경상북도 영천시,False,False,False,True,2.754
경상북도,포항시,221589000,2,47111,47,509064.0,557171333.3333334,mrpizza,경상북도 포항시,False,False,False,True,2.514
경상북도,칠곡군,200568000,1,47850,47,118389.0,557171333.3333334,mrpizza,경상북도 칠곡군,False,False,False,True,2.778
경상북도,예천군,240894000,0,47900,47,54290.0,557171333.3333334,mrpizza,경상북도 예천군,False,False,False,True,2.313
경상북도,영주시,203571000,1,47210,47,106100.0,557171333.3333334,mrpizza,경상북도 영주시,False,False,False,True,2.737
경상북도,경산시,238749000,0,47290,47,261087.0,557171333.3333334,mrpizza,경상북도 경산시,False,False,False,True,2.334
경상북도,성주군,199710000,0,47840,47,44312.0,557171333.3333334,mrpizza,경상북도 성주군,False,False,False,True,2.79
경상북도,상주시,199710000,0,47250,47,100051.0,557171333.3333334,mrpizza,경상북도 상주시,False,False,False,True,2.79
경상북도,문경시,214725000,1,47280,47,71939.0,557171333.3333334,mrpizza,경상북도 문경시,False,False,False,True,2.595
경상북도,김천시,195849000,0,47150,47,141397.0,557171333.3333334,mrpizza,경상북도 김천시,False,False,False,True,2.845
경상북도,경주시,220730999,2,47130,47,256426.0,557171333.3333334,mrpizza,경상북도 경주시,False,False,False,True,2.524
경상북도,안동시,209577000,1,47170,47,160737.0,557171333.3333334,mrpizza,경상북도 안동시,False,False,False,True,2.659
경상북도,구미시,216012000,1,47190,47,420294.0,557171333.3333334,mrpizza,경상북도 구미시,False,False,False,True,2.579
광주광역시,광산구,242610000,2,29200,29,406384.0,751342333.3333334,mrpizza,광주광역시 광산구,False,False,False,True,3.097
광주광역시,남구,258482999,1,29155,29,217949.0,751342333.3333334,mrpizza,광주광역시 남구,False,False,False,True,2.907
광주광역시,동구,224163000,0,29110,29,95743.0,751342333.3333334,mrpizza,광주광역시 동구,False,False,False,True,3.352
광주광역시,북구,227165999,3,29170,29,436188.0,751342333.3333334,mrpizza,광주광역시 북구,False,False,False,True,3.307
광주광역시,서구,246900000,2,29140,29,301909.0,751342333.3333334,mrpizza,광주광역시 서구,False,False,False,True,3.043
대구광역시,달성군,255909000,1,27710,27,253800.0,596117666.6666666,mrpizza,대구광역시 달성군,False,False,False,True,2.329
대구광역시,수성구,321117000,2,27260,27,431613.0,596117666.6666666,mrpizza,대구광역시 수성구,False,False,False,True,1.856
대구광역시,달서구,262344000,2,27290,27,571682.0,596117666.6666666,mrpizza,대구광역시 달서구,False,False,False,True,2.272
대구광역시,중구,303528000,1,27110,27,78504.0,596117666.6666666,mrpizza,대구광역시 중구,False,False,False,True,1.964
대전광역시,대덕구,227165999,0,30230,30,180249.0,448316000.0,mrpizza,대전광역시 대덕구,False,False,False,True,1.974
대전광역시,유성구,265776000,0,30200,30,349868.0,448316000.0,mrpizza,대전광역시 유성구,False,False,False,True,1.687
부산광역시,해운대구,304815000,1,26350,26,408384.0,675324666.6666666,mrpizza,부산광역시 해운대구,False,False,False,True,2.216
부산광역시,연제구,290229000,2,26470,26,209712.0,675324666.6666666,mrpizza,부산광역시 연제구,False,False,False,True,2.327
부산광역시,영도구,231455999,1,26200,26,119045.0,675324666.6666666,mrpizza,부산광역시 영도구,False,False,False,True,2.918
부산광역시,수영구,314253000,1,26500,26,175744.0,675324666.6666666,mrpizza,부산광역시 수영구,False,False,False,True,2.149
부산광역시,동래구,288513000,1,26260,26,267567.0,675324666.6666666,mrpizza,부산광역시 동래구,False,False,False,True,2.341
부산광역시,사상구,239177999,1,26530,26,221994.0,675324666.6666666,mrpizza,부산광역시 사상구,False,False,False,True,2.824
부산광역시,부산진구,263630999,1,26230,26,359247.0,675324666.6666666,mrpizza,부산광역시 부산진구,False,False,False,True,2.562
부산광역시,기장군,252047999,0,26710,26,165024.0,675324666.6666666,mrpizza,부산광역시 기장군,False,False,False,True,2.679
부산광역시,사하구,234459000,1,26380,26,325166.0,675324666.6666666,mrpizza,부산광역시 사하구,False,False,False,True,2.88
부산광역시,금정구,287226000,2,26410,26,241986.0,675324666.6666666,mrpizza,부산광역시 금정구,False,False,False,True,2.351
부산광역시,강서구,267492000,0,26440,26,126333.0,675324666.6666666,mrpizza,부산광역시 강서구,False,False,False,True,2.525
서울특별시,중랑구,336990000,1,11260,11,401546.0,747634000.0,mrpizza,서울특별시 중랑구,False,False,False,True,2.219
서울특별시,종로구,468264000,2,11110,11,152495.0,747634000.0,mrpizza,서울특별시 종로구,False,False,False,True,1.597
서울특별시,은평구,375170999,0,11380,11,484267.0,747634000.0,mrpizza,서울특별시 은평구,False,False,False,True,1.993
서울특별시,용산구,599109000,1,11170,11,228940.0,747634000.0,mrpizza,서울특별시 용산구,False,False,False,True,1.248
서울특별시,영등포구,470838000,3,11560,11,368874.0,747634000.0,mrpizza,서울특별시 영등포구,False,False,False,True,1.588
서울특별시,양천구,494004000,2,11470,11,462126.0,747634000.0,mrpizza,서울특별시 양천구,False,False,False,True,1.513
서울특별시,성북구,384180000,3,11290,11,439754.0,747634000.0,mrpizza,서울특별시 성북구,False,False,False,True,1.946
서울특별시,성동구,518028000,3,11200,11,305785.0,747634000.0,mrpizza,서울특별시 성동구,False,False,False,True,1.443
서울특별시,서초구,755694000,3,11650,11,432336.0,747634000.0,mrpizza,서울특별시 서초구,False,False,False,True,0.989
서울특별시,송파구,614982000,3,11710,11,679824.0,747634000.0,mrpizza,서울특별시 송파구,False,False,False,True,1.216
서울특별시,마포구,502584000,3,11440,11,374824.0,747634000.0,mrpizza,서울특별시 마포구,False,False,False,True,1.488
서울특별시,동작구,464832000,3,11590,11,399118.0,747634000.0,mrpizza,서울특별시 동작구,False,False,False,True,1.608
서울특별시,동대문구,400053000,2,11230,11,346312.0,747634000.0,mrpizza,서울특별시 동대문구,False,False,False,True,1.869
서울특별시,강남구,787440000,6,11680,11,542108.0,747634000.0,mrpizza,서울특별시 강남구,False,False,False,True,0.949
서울특별시,도봉구,327552000,2,11320,11,337346.0,747634000.0,mrpizza,서울특별시 도봉구,False,False,False,True,2.282
서울특별시,노원구,360585000,2,11350,11,539884.0,747634000.0,mrpizza,서울특별시 노원구,False,False,False,True,2.073
서울특별시,금천구,336990000,1,11545,11,234173.0,747634000.0,mrpizza,서울특별시 금천구,False,False,False,True,2.219
서울특별시,구로구,361014000,3,11530,11,405516.0,747634000.0,mrpizza,서울특별시 구로구,False,False,False,True,2.071
