lng,lat,count
127.10925175740738,37.349966090559974,42
128.735752937677,35.31049950781883,22
126.67146958125966,37.40754727694347,12
128.567295897158,36.23844415546917,16
126.72013200890451,35.03241968265695,30
128.64153784421862,35.85746850940175,28
127.44326247343784,36.857087688142784,52
128.5761988351508,35.20729326596255,29
126.67303231019501,37.54529791410373,17
127.1150224474321,35.86801085446833,25
127.26856176098421,37.00753014125395,36
126.3005982246273,36.74982290316954,40
126.91330600424705,36.98800026035915,38
127.06852961713412,38.02609625688674,18
127.30935049497273,38.14531640462445,18
127.29573910965664,36.60288108238279,37
128.55610318371322,35.94412201274009,10
127.07862318103774,37.55657223487319,11
126.98308189072078,35.31701617098664,22
127.87681584688262,35.41484349684546,5
128.98181253952117,35.17049341754554,28
128.7029674018337,35.154371547307925,25
127.33765268693695,36.3007087021583,31
128.93557200092172,35.9626842278293,38
127.14217360837802,37.60406960865824,12
126.84098250120684,37.559768347368376,12
126.8909482701381,37.4956641171183,12
129.16039917537415,35.161573504824595,71
127.09891529801935,36.130227366875545,46
127.1718542195696,35.83069139420813,44
126.97636535636948,37.21481815965797,54
129.16337472919773,35.39833464263963,53
127.77721814113427,36.17475125946946,36
126.79819815001258,37.33057621443497,40
127.1822003424264,37.71852486754131,39
127.59636939759886,36.993291360275556,28
126.79121608991139,37.442663229028625,18
128.0881783719402,35.08239012859198,6
127.73373931590228,34.74033527239878,33
126.7829738224067,35.300690214217504,26
127.06215882101122,37.65611872637481,35
127.34403075869955,37.34918059346497,9
127.15293997240536,37.28099854356393,23
129.21926986582426,35.99352762371874,52
127.00307927549035,36.782888520645066,44
127.20485661335776,37.538723405149774,66
127.4688276336188,36.61173826804061,56
127.55250833077562,34.9337191533314,17
127.12851017783316,37.41075467543,17
127.38638760390832,36.43471956504274,19
127.30783160910563,37.65269556237128,33
128.8125723307024,35.10105683446484,7
128.40774395576125,36.07574682640552,4
126.95880611702545,37.533615812386216,48
129.10049846813908,35.13732441077664,86
126.99611512139748,37.483955920067,20
127.59387060354385,37.48373960551229,24
127.01705674299055,37.565247037149234,30
126.76785232082861,34.63725724516676,15
127.2936880938485,35.28066100981265,20
129.01108511443832,35.23476578703986,28
128.50461246598152,36.808214847350335,41
126.72441204029691,37.54093019356045,51
126.48948211644775,37.493211192302,8
126.85805919058917,35.13356522279893,12
128.63445515668184,35.92074189635459,12
129.4015136555116,36.99233435208292,27
128.30940098677655,36.149519876548865,29
127.04577896689261,37.27406398704961,66
126.92029276066506,37.619285489326636,54
128.52837814536676,35.45630590860181,18
127.07261224404941,37.14777535821157,19
127.0535635766624,37.897530624837,19
126.93314694709298,37.38462927680424,39
127.14407943854067,35.814448888347975,25
127.11306286041768,36.79726579580368,82
126.47852962660198,33.48672129160696,24
127.3923157318273,36.340003032209516,22
129.21575465739596,35.24424041763239,33
126.90246381031758,37.45285332051456,50
129.3960338332001,36.084181962206856,9
127.030095473877,37.61023354706895,60
126.818712589369,37.08435421918734,37
126.90001566828586,37.534939748288494,38
127.24022244797106,36.289708466731845,32
127.03014008682979,37.52533323153497,15
128.9938317779385,35.09986300086361,66
127.10544399967596,37.49747625404286,20
126.73825960388263,37.4442465005182,16
127.11415088440928,35.830326394690864,32
129.08155262963004,35.185190801616635,63
126.72264306413288,37.401310788050274,9
128.08168859726973,35.19414123193125,14
128.69149674947883,34.89049757443097,13
127.08540172192355,36.20483291727264,40
129.40580226284024,35.96254121707398,12
126.87432330863928,37.84943495810424,36
127.75641880566702,37.85468822600814,28
126.92398126017964,37.52527851526058,31
126.97161921062616,37.57630075218757,95
127.06109314901633,37.49757519192691,64
127.01660801773397,37.48581596861003,64
127.17023359901206,37.00092433960161,14
127.13122290535719,36.91797678671282,32
127.10981267313186,37.32267062243803,62
126.99191287487739,37.42769301209803,25
126.81223539414258,37.48495120450853,24
126.92110035040464,35.185987028607244,23
126.8128103808594,35.18774181749205,46
127.37736259637732,36.28930366481132,19
128.53763965215907,35.814276875975544,35
127.07319524763238,35.911278203734334,22
127.00052986409447,37.58325767738233,63
128.97585117136313,35.07704804579124,30
126.99383863351032,37.53322935957692,56
127.04487605984947,37.47807080315526,49
126.97124572545144,37.29829665460052,26
126.77464469586056,35.146599407188944,9
126.77147501018635,37.601954221586176,17
128.70348855675965,35.84517732999586,37
127.51764690122332,34.950195101345436,30
126.75492887040674,37.69069478713163,16
126.736212666605,37.21364740092871,13
128.70681823250453,35.20827260928767,11
129.4276415392355,35.49623121141541,16
127.15448533405983,37.553480164786535,18
126.92999924500582,37.484466339064184,49
128.62799071629024,35.87438572474401,33
127.70618940879464,34.754451784959414,28
128.41763835031043,36.10850202171594,41
126.88076576828128,35.209295739061574,48
126.9174466098174,37.401805869742226,10
129.0378253946022,35.11167768511548,38
127.95050786242739,37.35248384959636,15
126.97168135997569,35.95480143216074,17
127.43827807658995,36.365470466919525,24
129.0973780547383,35.20048464779758,10
126.6790571494718,37.45985308907466,78
126.80976567096803,37.5609940164285,25
128.82006606591042,35.9145479470514,33
127.42881760651305,36.71355378426041,14
127.34944317918513,36.38907197764609,29
126.77742559618027,37.49018736675646,15
126.81309111936214,37.30318054360542,14
129.31036613755757,35.514222685325045,82
128.3622237204812,36.12334058347938,29
127.02588260443306,37.63930393024224,50
127.0487158617607,37.29272932771102,16
129.36765770913894,36.03910688831895,16
126.67533488917846,37.593772904442154,20
126.95344443190722,37.391934577152405,15
126.72206231425544,37.49324786718738,40
128.90643419406146,35.24457507734145,31
127.07303522267482,37.20330596453423,17
126.63739719111547,37.66619352347214,56
129.13294291826864,35.15750947621549,45
129.05928212640455,35.141646120016155,67
126.87189145974375,37.52841455440207,19
127.34310337602105,36.33013758954411,22
127.0550063039932,37.52268260383172,31
128.5519970003338,35.85463569149543,15
127.58056800276675,34.98101373400759,26
127.10954633224398,37.27607041548245,29
129.21828319601832,35.84345877635957,3
127.92983745609364,37.34560431059405,33
127.45899840029357,36.63333265035753,36
127.01653621224776,37.59125132231881,8
128.6388927959199,35.82216516208743,16
129.24319314482634,35.568374348581244,39
126.94202393792283,37.55799265314862,44
127.02357181015711,37.25073849739101,9
126.685741836719,35.94846083421677,7
127.00322917160709,37.570823744510314,49
129.1142880392692,37.522918438118644,36
127.63641517714947,34.76329600981031,30
127.03996441198058,37.560365621145316,14
126.90249051065001,35.15240394753568,37
128.72859274237786,36.56567392071746,67
129.00406498261742,35.20936674600486,40
126.836344948522,37.656334221494106,30
128.54699530350146,35.927012603189716,32
127.10911043650287,37.3990595185473,38
126.82907774565585,37.31252371441718,36
126.65090574742382,37.39650368339764,18
127.00039505034269,37.2673418111789,35
127.12354464299227,37.48581040398956,11
126.89091693408008,37.58022456371683,22
126.70253428391986,37.44565209858227,29
126.76274208483608,37.50422760730714,37
127.0198536703243,37.511785084022506,50
128.6035410813622,35.87504824562643,27
128.58388086346406,35.238411898067596,26
128.3555238541767,36.0868225974395,10
128.87763173916355,37.76699784770145,29
126.39961996039023,34.80590551030779,24
128.65912391467492,35.152216967629876,14
127.48717458579942,36.63955586309958,48
127.03806228641935,37.57944093209053,32
127.03161467713342,37.49425844637514,43
127.08851632623082,37.58126722041465,11
127.08581852254483,36.993634657464696,52
127.36345877718846,36.356885133146015,22
126.94250973707949,37.51328037392754,37
129.01034438510217,35.32994394748124,17
126.88283262637147,37.48259315291542,15
126.72116940510507,37.45353165393284,21
126.97614065218991,37.39975457417563,26
127.13034960876382,37.43173472791099,50
126.91538109767532,35.12226839781398,17
126.98130874529568,37.47760715649247,55
126.52940243856841,33.49890479944622,33
128.7530659910399,35.83787075684316,13
129.35320894299,35.54260161711045,13
126.6886172081141,37.34459026466433,11
126.67350724988864,37.51835418313542,12
127.05891131400408,37.24234778581343,50
128.06342004632367,35.17241262803935,9
126.94282582519718,37.3707050879956,11
128.10645332835733,35.152503166977986,17
126.83124317581937,35.19027164962736,25
128.60932719862612,35.90612724699519,40
129.11134048389152,35.11835994908559,40
127.07379623087068,37.54586946677158,77
127.03970243965236,37.51823911935786,52
128.55948025454785,35.18035537301479,30
126.8828770954936,37.44732191385806,19
128.98269970552906,35.15405351332815,25
129.21417669027,35.86537297419645,37
127.07208748665361,37.27438360602675,19
126.98795172250287,37.57128804963512,35
127.12822421061189,37.27172459179033,29
127.48445480494209,36.61103191064326,20
129.1740672596956,35.1737111251508,19
126.85154807320224,35.15343113997129,26
128.6219340661144,35.84027283878672,15
127.0704442221986,37.75130328647907,25
126.90801225863521,37.51839734663751,50
126.84514690760187,36.72644969429878,15
127.08176039018478,37.51042060209167,17
128.4926570170585,35.85066364319364,20
129.2883701854976,35.53668111490972,22
127.39387308102646,36.31801790661934,11
126.88054544380881,35.15942863460958,17
126.88986098083504,37.50871908880604,43
129.10590760740652,35.21445293089077,24
126.78779615363752,37.6422187311197,25
127.06258947951335,37.562300391309975,48
128.62419636660226,35.264087489685394,44
126.80467188191793,37.52449444557386,15
128.42215889916955,34.84275739035004,26
127.145457263778,36.4737005352002,7
128.96844216763373,35.130427199950276,26
126.94631231802727,37.539875696827046,54
129.05545787976493,35.159470691923765,48
127.0576484892706,37.06157108518088,32
127.0104007385246,37.301749905050876,13
127.50209028549371,34.94471007776889,34
129.0790933022495,35.20836107558033,31
128.68071177202287,35.22403251365466,21
126.97583561209998,37.56120806193418,63
128.86921253204025,35.26195147816275,15
129.06985775365837,35.171603639116476,44
127.0966859667843,37.323376019971064,46
128.35918748050236,36.976690315401996,17
127.92824652059569,36.972355377403375,49
126.84322835243476,37.49591951769209,33
126.92899290838706,37.499073583495885,32
127.0990196811476,35.83652021286277,5
126.8781886191035,37.502583622113164,66
127.13094186421579,37.538209410522434,47
127.01567641648374,37.49421151547669,37
128.71428985462686,35.867308002161636,16
129.33970631823385,36.00699962842897,37
127.13781825185828,36.82984425222447,25
126.84558601116471,37.31437043781381,21
126.98275388536348,37.49049138189008,33
128.96899221130005,35.105520439004636,65
126.7498922329023,37.672791451217456,28
128.6514439797003,35.244005873183454,16
126.66112318111449,37.44877341981542,24
127.45591480159638,36.3056872773806,26
128.59468874205598,35.86686111758156,24
128.7372155679592,35.80150510705686,30
127.13279792155251,35.79164697014406,40
128.59087764794336,38.20478911216574,59
126.77519404757368,37.76295606370586,15
127.0121908135507,37.571654750666966,90
129.35500525911266,36.01400212964315,19
126.76127012171122,37.68990318465444,33
126.60492044106768,37.45519825136568,6
129.35109356667644,35.59390852735652,44
126.83301787553327,36.689309579085354,23
126.85105533009329,37.55296926325963,27
129.1247627377969,35.15599794970958,15
127.39483002501083,35.414837700344535,29
128.55891525256058,35.83842846434731,23
126.97403204414995,37.37934883925793,22
126.94904255861807,35.939167181425546,15
126.75635601316657,37.48979187481645,16
126.86026007719232,35.11611399689139,13
127.11017541492302,35.846254654020804,21
129.06039662923448,35.19802050680393,24
127.3384354648855,36.35365419641441,14
127.95862759733792,37.32361582011709,29
127.04775234031742,37.65312051658669,15
127.31789497233164,36.38052063978941,23
126.70647518826435,36.02213825119301,57
127.88223398893352,37.690040215181284,33
127.14972812342623,36.80502769098557,56
126.74892835533684,37.34331003012905,28
128.96993231066844,35.05564287215725,23
127.04798839243868,37.50503796735493,38
126.99681372816197,37.56030319278903,39
129.37806359333277,36.06025332682009,9
127.23578948298359,37.64712873369487,10
128.5660943858245,35.88979646294754,14
127.12452112984606,35.81504555831543,25
127.35092930898897,36.3630884434375,35
126.46592052901792,36.77859237565159,10
128.52108994973912,35.83766155921332,8
126.73880931729902,37.39964065635102,14
126.93887732218086,37.47043301276065,20
129.04716458539139,35.129577840513086,26
129.22427611854744,35.85591275471588,24
129.10715327576912,35.182393020042085,18
126.48942794194333,33.48715905659628,23
126.59988823126028,34.57119994667365,35
127.06916441742342,37.29721931602507,7
126.87964041756872,37.46268433857239,20
127.05027695645447,37.74212196337618,17
126.9885070002558,35.95896021796614,36
127.12280897479825,36.78858424019563,56
128.58780952724342,35.22167066066598,15
127.11299454345539,36.99087842399713,18
126.9931012830834,37.570918879603944,43
127.37585605394924,36.35121623586153,13
127.53011862733699,34.95245572585683,28
127.95590355245197,37.34221165949901,24
128.1198558834274,36.12234640422029,36
126.71164270758946,37.464353875205695,23
127.02489704204893,37.57550189199838,30
127.06496314367762,37.20953046864169,18
127.1454032198817,35.82376077340915,33
126.56003864117723,33.25050709020225,13
126.67773489860359,37.41570589267312,70
127.92807008469158,36.98875228796482,32
128.3693485244307,34.93216904121101,42
126.7320903188714,37.45666383942655,29
128.98805001344883,37.17638802561768,26
126.54246411828952,33.503486384521324,16
126.71412001865654,37.613707173433276,30
126.89648251977904,37.52495311983624,26
128.41786815331147,36.145383160295765,33
127.16469750824052,35.830792338154076,36
126.68740917783317,37.7163824252558,12
127.10879948166449,37.51441500225666,22
128.34675817779416,36.1186279576079,24
126.84821153848881,35.21513127473207,27
127.75360140349528,37.86582806880762,27
126.96448866076436,37.488593141479654,41
126.68886331890025,37.45920747949469,18
127.10709637462399,37.368401703088345,26
127.0642174130745,37.50901187784405,36
129.3167804036097,35.554532767909144,17
128.7270099990561,35.30911678539047,28
127.14393293495094,37.55136572792846,14
126.7370455740412,37.53735427032235,42
126.96667049715789,37.565494202249184,55
126.43683969767397,34.79988756791375,26
127.01296241978845,37.29069000827446,26
126.85452825680954,37.52070082535889,9
127.11700358439586,37.494160649559994,28
127.07196446069142,37.57206863588863,37
128.62678673591932,36.82539932664896,19
127.02051851887747,37.5175268143605,30
127.20029887824161,37.235784061056876,16
127.03517004229894,37.48536295470317,51
129.26020136396733,35.54169442080639,21
128.08112057802907,34.94153497331822,12
127.4600590331723,36.650965992459916,21
129.03543663730156,35.10564692785164,34
128.42893547442245,36.0938833256849,16
127.7004183854273,34.7504076089069,16
129.02740684423415,35.09925215748149,23
126.83320905277499,37.63694938093717,29
127.00331579264116,37.502470523585615,18
126.79482496984231,35.13969774967741,20
127.43713500770453,36.351565100423414,15
127.503138007747,36.60840026996397,23
127.02760532348675,37.504168161827614,38
127.09817437921205,37.51943234141307,40
127.03906678935162,37.46572655631615,29
129.1300930668429,35.172291648833955,40
126.92002547307274,37.1306330096562,29
126.86243572097435,35.210890505716286,33
127.04300908092083,37.73769350029882,28
128.90028779625678,37.7560242147889,32
127.03098413924516,37.26202573015317,49
127.94292824250367,37.32412680597578,39
126.84771581477763,35.57553783748678,27
128.63865762547698,35.87445170407087,30
126.86542013178905,37.54874489169044,17
127.42969440695606,36.33150361478189,27
129.08741636602574,35.236064890173616,52
126.41683079773964,34.812208131891296,20
126.86861370060286,37.47503703242303,14
127.30316573289555,37.657317666113485,28
127.5158867623984,34.93446392187935,13
127.43142646426219,36.62464327819245,36
127.67188286464136,34.74654022317517,8
127.02699936779817,37.51892781737776,32
126.72804360431938,37.49479838570598,32
126.96704327401912,37.53409545239113,80
126.45467380632729,36.784117687807885,35
129.08528802975883,35.18762904203046,31
127.05463646361356,37.511625209933136,24
127.25587665164866,37.414361875669144,40
128.6070085211069,35.25607061279289,18
126.97823775916319,37.567043638650574,43
127.73277790723473,37.87694135906108,51
126.91379935564122,35.1761809078645,28
126.93240715907034,37.35884583974728,6
127.06862371606717,37.640141712816835,6
127.45183618605098,36.61783575027203,28
127.06776776191076,37.54059777991932,30
126.92619840286271,37.490422808372074,22
128.62234436458291,34.89043090541947,40
129.11151670052556,35.14375208752946,14
129.04107758242102,35.120535899127056,25
127.0296756013696,37.58571992497984,17
126.42528372701557,34.80622310432284,39
126.70324256003441,35.96309147461725,29
127.72129796457453,37.86292777170575,13
126.92973426626862,37.60956331274017,29
126.63860037387485,37.40068579287889,7
129.3378095797679,36.02960748324536,11
126.78390125740486,37.44154990646528,62
126.8950596005943,37.4692026456588,17
127.39821979926003,36.349380075138754,17
129.04000636709557,35.0917828892754,67
126.83415031957665,37.61426234426373,17
127.39056551265234,36.42488832083232,14
128.50394938855615,35.85326233886077,44
126.71568555836183,35.96469213871615,43
126.56611680333715,33.2481354475852,35
126.96066792040867,37.38220770769369,42
127.07404583521834,37.253932000880894,38
127.0471085947398,37.51165737085358,26
128.16190011731564,35.56968434816479,14
128.98168320460022,35.161069918251506,33
128.30960082451935,36.142658819616216,20
129.06673103648194,35.20514742310601,15
127.04562101167132,37.5808198446247,47
128.08602408363518,35.19194503917277,24
127.00704103569831,37.56511584708969,48
127.55210578723307,34.92878034000206,12
126.73082880114256,37.34803048850012,22
127.38388923312647,36.35259915658423,41
129.339969438973,35.53748805397438,62
128.62050379105568,35.88164150046564,16
126.91178609689803,35.15468136849889,31
128.71937724719584,36.56508041360032,28
127.04764644026477,37.52426527123634,43
126.98258464527484,37.56284226264059,46
127.01051177531224,37.5535119110609,12
129.3292445002193,36.008986478078675,7
128.58615772045331,38.20173336448857,17
126.50476302901383,35.277005579563614,6
127.03867559208807,37.21671625040387,24
127.44764460777249,37.27777153958519,27
127.22045340756267,38.20991464567153,21
126.63067245499273,36.89133039161325,23
128.58838843886343,35.87164645147059,46
126.77025819359906,37.68501498796366,27
128.62582289681748,35.86570951218114,52
129.1469564549987,35.15630615718232,25
127.00609664605811,37.5330767856407,26
127.0095205967901,37.49125466508469,35
126.39121145960249,34.79986381592646,28
126.68778492205102,35.94490840656612,24
127.12403804668055,37.38621083233683,13
127.72680069571571,37.8820980737729,37
127.98823574181314,37.49270982868521,36
126.74977511576056,37.50590560156433,42
127.40950394081818,36.322377656971355,12
126.95184795962204,37.54361548096156,34
127.51869171286125,34.959082186199154,42
127.48547075974533,34.9603673850185,39
127.05581702766388,37.29494769075125,42
128.9770122458708,35.10300746292586,55
128.60934857030134,35.893643462698726,9
127.49081123409997,36.628949960482714,22
127.37951084934714,36.36336860735094,15
126.9850619988883,37.57658370303028,31
127.12364661085479,37.47768354585367,22
126.83860149554397,35.192935073240676,25
126.81936603696346,37.313203854200665,29
129.05877501238012,35.15078473802556,22
127.02147166411828,37.50446183324727,18
127.75223444080318,37.84912420434495,37
128.33895251052334,36.114753606641166,22
127.1303143989744,37.412630448712,25
126.8172627270436,37.20929216819067,17
126.820717781844,35.190872236348184,19
127.93392770206411,36.9719037752204,16
127.14274784304125,37.44155058802038,27
126.88788243058585,37.48005178012992,50
126.83196842399029,37.63021643814948,7
126.70628291770194,37.452371377315956,37
127.72296133774952,34.73297940726254,15
128.87833707918142,35.235076352650694,39
126.97909596467589,35.959877871805595,17
126.99755488282099,37.57252511493024,51
127.04157337158907,37.50226016380956,32
127.12463289542018,35.839268436224074,29
128.64130233141083,35.92065220594433,21
127.49794799279161,37.491095043827755,10
126.97214892923498,35.96173300843584,20
126.75225143926738,37.48788631637073,20
127.4242716960381,36.32819150654294,36
127.1408438860829,37.6000984464962,55
127.10906982450523,37.34002624566053,23
127.03418660962093,37.208625205842026,29
126.46095452745112,36.78053994170735,23
128.62272729141333,36.81009295192648,12
127.36946130021553,36.34719761632492,15
127.05538244349788,37.5047286382292,61
129.02453780002332,35.09612833587026,15
127.11095788434356,37.3920677211694,7
127.01985622083987,37.25035527064523,7
128.1114846367885,36.12426434954142,49
129.176251354656,35.16895267576252,35
126.76277486887135,37.668969486453655,24
128.98438706133965,35.16485786408584,30
127.02536424754172,37.509808837247675,50
127.02018321617447,37.27623753577667,59
127.03413485275198,37.561695891520024,59
129.08340705855488,35.2020120624431,51
127.96149219234414,37.31641214696562,16
126.98930043955576,37.295808411093404,29
128.564602902956,35.9431046209395,3
127.24143047114684,37.65472771471027,11
126.51190285540311,35.27510702062112,10
127.33814374225486,37.35017820532134,14
126.79803879788146,37.44477874826387,11
126.93508377915249,37.55571384461923,47
127.03535864644621,37.521794186825325,37
129.29257874320461,35.53377298456707,18
129.1031561879744,35.1884619766956,19
127.04959667244873,37.738001098857836,25
128.6960799602756,34.891748993779075,21
126.8039773752995,35.16326069455918,4
127.06891588078527,37.14364988714069,12
129.33963769864422,36.026649601342065,14
128.4669106665552,37.18226373042888,30
128.55624463940777,35.83514211846383,20
126.89967440075586,37.51592789979528,38
129.40289090476077,36.08041508687692,15
127.03796200496203,37.507790689005596,22
127.03423348699953,37.506938677542934,19
126.85590251573292,37.48902103813419,13
126.9431483722731,35.94669286166802,10
129.05991178174025,35.13677002541987,40
126.97252198179383,37.570152977154315,25
129.06193031764641,35.160197382817515,73
129.4253237361635,35.539736773294486,24
128.41376719165885,36.07823368169327,17
127.00490802701093,37.2676998994865,41
126.7355901286868,35.72747370604434,35
127.12465309687781,37.539376742864285,24
127.03273917737124,37.51471916643586,42
128.33448232023562,36.12831777474378,21
129.08476508146433,35.221914274566934,28
127.0403895682295,37.49210613706109,19
126.97823019289477,37.573230306589,25
127.94948456827322,37.34742062900713,27
126.77616778231341,37.65414570568231,25
127.11323902121617,35.81858265447715,22
126.48069721480975,33.48312896750175,15
129.34723490837933,35.54407359417134,27
127.34355455421749,36.355689738366436,8
126.92976444691327,37.519171926362844,21
129.4208409287691,35.49902212940312,10
127.02823908502943,37.49858888762737,29
126.78218710116289,37.48247976838419,27
126.99097678293064,37.56429833564032,47
127.14806552079392,35.81775315972097,38
128.89847753455686,37.76061508763614,29
126.59626680647801,34.56984444406814,34
126.98241978659863,37.56954043695326,31
127.13675338236968,36.46945687913201,19
126.95854780177618,35.96183727242724,18
128.70089256188703,36.56371994159664,33
126.85547170249059,35.565185913920416,46
129.1185621780759,35.15375869734566,12
128.5976160148026,35.8711570498996,39
126.77272031804583,37.758465155112745,44
126.67780685036085,37.46971036251964,32
129.3652463484512,36.03332552523837,30
128.5802351404318,38.199932565933324,18
127.94557847037292,37.35344908683055,29
126.660805361744,37.603665939745326,8
126.90802204185128,37.131155372228626,18
129.00867182006237,35.2095287348408,8
126.92511126720063,37.55281956625182,38
126.84992020255638,37.3087686887757,26
129.03305522074695,35.10054272266673,49
127.33999073264683,36.33416381657295,11
126.922247353662,37.39794439460763,49
126.9514035387559,35.9432061235125,16
127.0325872349907,37.48960097141844,35
127.01917519488391,37.59246103832185,17
127.6711930631192,34.76013009924054,14
128.66096764312366,37.38012080408119,14
129.02947261848527,35.3396815106474,17
128.43080976007707,34.858336633670945,18
127.06844322020187,37.560895383711234,19
127.69552858194771,34.937424827751244,17
